Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionClass,Age_Ranges
Guarrotxena,25,Spain,67,68,900000.0,3000.0,1861,Right,1.0,3.0,3.0,High/ High,Normal,No,RM,34.0,"Aug 4, 2018",0,2021,5'10,146lbs,65+2,65+2,65+2,66+2,64+2,64+2,64+2,66+2,64+2,64+2,64+2,65+2,61+2,61+2,61+2,65+2,60+2,58+2,58+2,58+2,60+2,59+2,58+2,58+2,58+2,59+2,68.0,65.0,65.0,62.0,54.0,66.0,60.0,60.0,60.0,64.0,79.0,76.0,80.0,60.0,73.0,68.0,84.0,71.0,72.0,61.0,70.0,53.0,61.0,62.0,61.0,60.0,41.0,57.0,47.0,10.0,7.0,16.0,15.0,13.0,€1.3M,Midfielder,22-25
Javi Flores,32,Spain,67,67,575000.0,3000.0,1735,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,LCM,21.0,"Aug 10, 2017",0,2019,5'7,150lbs,60+2,60+2,60+2,66+2,65+2,65+2,65+2,66+2,67+2,67+2,67+2,67+2,65+2,65+2,65+2,67+2,59+2,57+2,57+2,57+2,59+2,57+2,50+2,50+2,50+2,57+2,64.0,58.0,50.0,72.0,44.0,69.0,72.0,66.0,63.0,69.0,69.0,67.0,76.0,65.0,81.0,47.0,63.0,69.0,53.0,63.0,33.0,52.0,66.0,66.0,56.0,55.0,44.0,49.0,40.0,7.0,15.0,6.0,6.0,15.0,€891K,Midfielder,31-35
Diego Aguirre,27,Spain,67,67,800000.0,4000.0,1684,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,LM,18.0,"Jul 2, 2018",0,2021,5'9,141lbs,59+2,59+2,59+2,66+2,63+2,63+2,63+2,66+2,64+2,64+2,64+2,66+2,61+2,61+2,61+2,66+2,60+2,56+2,56+2,56+2,60+2,58+2,50+2,50+2,50+2,58+2,66.0,58.0,39.0,64.0,39.0,69.0,61.0,42.0,63.0,68.0,78.0,82.0,79.0,60.0,77.0,54.0,70.0,62.0,40.0,45.0,51.0,49.0,64.0,60.0,52.0,60.0,49.0,51.0,49.0,11.0,12.0,8.0,6.0,6.0,€1.3M,Midfielder,26-30
Alex López,21,Spain,67,75,1100000.0,6000.0,1643,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,CM,18.0,"Jul 1, 2016",0,2022,5'9,150lbs,58+2,58+2,58+2,62+2,63+2,63+2,63+2,62+2,65+2,65+2,65+2,63+2,65+2,65+2,65+2,63+2,59+2,62+2,62+2,62+2,59+2,57+2,55+2,55+2,55+2,57+2,47.0,54.0,45.0,74.0,44.0,65.0,50.0,40.0,71.0,69.0,59.0,69.0,62.0,68.0,74.0,45.0,52.0,61.0,60.0,51.0,46.0,59.0,63.0,64.0,45.0,59.0,60.0,54.0,42.0,14.0,8.0,7.0,12.0,9.0,€2.6M,Midfielder,16-21
Varela,23,Spain,67,74,900000.0,2000.0,1797,Left,1.0,3.0,3.0,Medium/ Medium,Lean,No,LM,24.0,"Jul 6, 2018",0,2019,5'9,150lbs,56+2,56+2,56+2,61+2,58+2,58+2,58+2,61+2,59+2,59+2,59+2,63+2,59+2,59+2,59+2,63+2,66+2,62+2,62+2,62+2,66+2,65+2,62+2,62+2,62+2,65+2,69.0,37.0,60.0,64.0,30.0,64.0,69.0,71.0,59.0,66.0,74.0,77.0,76.0,60.0,77.0,55.0,78.0,70.0,55.0,39.0,66.0,64.0,59.0,50.0,56.0,58.0,59.0,63.0,66.0,16.0,12.0,7.0,15.0,14.0,€1.6M,Midfielder,22-25
Oriol Busquets,19,Spain,67,82,1500000.0,14000.0,1650,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,CDM,35.0,"Jul 1, 2017",0,2021,6'1,170lbs,54+2,54+2,54+2,57+2,57+2,57+2,57+2,57+2,60+2,60+2,60+2,60+2,63+2,63+2,63+2,60+2,63+2,65+2,65+2,65+2,63+2,63+2,63+2,63+2,63+2,63+2,56.0,36.0,64.0,70.0,37.0,63.0,46.0,42.0,66.0,67.0,58.0,57.0,56.0,64.0,63.0,56.0,54.0,74.0,69.0,47.0,61.0,65.0,41.0,66.0,42.0,70.0,64.0,63.0,61.0,9.0,6.0,5.0,10.0,12.0,€4M,Midfielder,16-21
Pipa,20,Spain,67,75,975000.0,6000.0,1667,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RB,2.0,"Jul 1, 2016",0,2022,5'9,150lbs,56+2,56+2,56+2,59+2,58+2,58+2,58+2,59+2,57+2,57+2,57+2,60+2,58+2,58+2,58+2,60+2,65+2,62+2,62+2,62+2,65+2,65+2,65+2,65+2,65+2,65+2,65.0,39.0,61.0,65.0,42.0,61.0,59.0,34.0,45.0,63.0,63.0,69.0,61.0,63.0,76.0,52.0,60.0,69.0,64.0,43.0,63.0,68.0,63.0,49.0,31.0,48.0,67.0,67.0,64.0,8.0,5.0,7.0,15.0,6.0,€2.2M,Defender,16-21
Pardo,30,Spain,67,67,575000.0,3000.0,1552,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RCB,6.0,"Jul 1, 2017",0,2019,6'2,172lbs,48+2,48+2,48+2,42+2,46+2,46+2,46+2,42+2,46+2,46+2,46+2,45+2,52+2,52+2,52+2,45+2,54+2,61+2,61+2,61+2,54+2,57+2,65+2,65+2,65+2,57+2,30.0,19.0,65.0,52.0,25.0,28.0,32.0,68.0,66.0,50.0,51.0,56.0,53.0,61.0,52.0,88.0,68.0,53.0,80.0,25.0,80.0,66.0,44.0,60.0,35.0,51.0,65.0,64.0,65.0,6.0,7.0,14.0,14.0,10.0,€891K,Defender,26-30
Abel Ruiz,18,Spain,67,83,1600000.0,21000.0,1561,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,ST,29.0,"Jul 1, 2017",0,2021,6'0,161lbs,65+2,65+2,65+2,62+2,64+2,64+2,64+2,62+2,62+2,62+2,62+2,60+2,55+2,55+2,55+2,60+2,44+2,43+2,43+2,43+2,44+2,41+2,39+2,39+2,39+2,41+2,36.0,69.0,62.0,65.0,63.0,65.0,41.0,48.0,42.0,63.0,69.0,70.0,67.0,58.0,61.0,64.0,60.0,68.0,74.0,67.0,32.0,19.0,66.0,55.0,64.0,57.0,45.0,12.0,12.0,6.0,10.0,10.0,10.0,8.0,€4.2M,Attacker,16-21
Nano,33,Spain,67,67,290000.0,3000.0,1918,Left,1.0,3.0,3.0,High/ Medium,Lean,No,LB,21.0,"Aug 24, 2016",0,2023,6'0,161lbs,64+2,64+2,64+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2,66+2,66+2,66+2,66+2,66+2,66+2,67+2,67+2,67+2,66+2,66+2,65+2,65+2,65+2,66+2,69.0,48.0,60.0,68.0,56.0,66.0,71.0,77.0,74.0,69.0,72.0,75.0,62.0,65.0,71.0,82.0,48.0,67.0,75.0,65.0,77.0,64.0,63.0,62.0,67.0,66.0,61.0,68.0,63.0,12.0,9.0,13.0,7.0,12.0,€450K,Defender,31-35
Carlos Abad,23,Spain,67,77,950000.0,2000.0,1160,Right,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,13.0,0,CD Tenerife,"Jun 30, 2019",6'4,194lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,19.0,22.0,24.0,15.0,19.0,22.0,18.0,25.0,21.0,46.0,48.0,32.0,65.0,42.0,24.0,65.0,40.0,77.0,16.0,27.0,27.0,16.0,29.0,29.0,47.0,14.0,14.0,18.0,68.0,66.0,64.0,65.0,68.0,0,Goalkeeper,22-25
Quintanilla,27,Spain,67,69,750000.0,3000.0,1587,Right,1.0,3.0,2.0,Low/ High,Lean,No,RCB,16.0,"Jan 31, 2018",0,2020,6'0,174lbs,49+2,49+2,49+2,52+2,51+2,51+2,51+2,52+2,55+2,55+2,55+2,57+2,60+2,60+2,60+2,57+2,62+2,65+2,65+2,65+2,62+2,63+2,66+2,66+2,66+2,63+2,56.0,18.0,71.0,69.0,15.0,54.0,52.0,34.0,73.0,62.0,50.0,60.0,67.0,61.0,44.0,43.0,82.0,69.0,71.0,15.0,62.0,65.0,55.0,56.0,35.0,60.0,66.0,65.0,63.0,6.0,13.0,11.0,14.0,10.0,€1.2M,Defender,26-30
Néstor Albiach,25,Spain,67,69,925000.0,1000.0,1706,Left,1.0,2.0,3.0,High/ Medium,Normal,No,CAM,56.0,"Jan 1, 2017",0,2019,6'2,185lbs,64+2,64+2,64+2,65+2,66+2,66+2,66+2,65+2,66+2,66+2,66+2,65+2,60+2,60+2,60+2,65+2,47+2,48+2,48+2,48+2,47+2,44+2,41+2,41+2,41+2,44+2,45.0,58.0,54.0,65.0,57.0,70.0,75.0,62.0,64.0,71.0,79.0,73.0,81.0,64.0,75.0,72.0,57.0,65.0,69.0,57.0,75.0,18.0,60.0,65.0,56.0,70.0,34.0,18.0,15.0,10.0,9.0,7.0,13.0,13.0,€2.1M,Midfielder,22-25
Dani Romera,22,Spain,67,75,1100000.0,4000.0,1699,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,ST,9.0,"Jul 17, 2017",0,2021,5'8,152lbs,65+2,65+2,65+2,64+2,65+2,65+2,65+2,64+2,63+2,63+2,63+2,62+2,53+2,53+2,53+2,62+2,45+2,42+2,42+2,42+2,45+2,43+2,40+2,40+2,40+2,43+2,47.0,69.0,51.0,55.0,62.0,67.0,55.0,70.0,39.0,65.0,78.0,80.0,81.0,64.0,88.0,71.0,77.0,57.0,66.0,60.0,57.0,17.0,67.0,57.0,69.0,59.0,40.0,20.0,15.0,15.0,15.0,7.0,10.0,8.0,€2M,Attacker,22-25
Álvaro Tejero,21,Spain,67,77,1100000.0,24000.0,1767,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RB,23.0,0,Real Madrid,"Jun 30, 2019",5'9,152lbs,56+2,56+2,56+2,59+2,58+2,58+2,58+2,59+2,57+2,57+2,57+2,59+2,57+2,57+2,57+2,59+2,65+2,61+2,61+2,61+2,65+2,65+2,63+2,63+2,63+2,65+2,60.0,35.0,55.0,64.0,20.0,61.0,60.0,68.0,40.0,67.0,74.0,73.0,78.0,62.0,83.0,75.0,84.0,74.0,53.0,64.0,65.0,64.0,50.0,40.0,58.0,56.0,63.0,65.0,66.0,13.0,7.0,10.0,9.0,7.0,0,Defender,16-21
Iñigo Muñoz,21,Spain,67,79,1400000.0,6000.0,1637,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,RW,27.0,"Jul 1, 2017",0,2019,5'6,132lbs,60+2,60+2,60+2,67+2,64+2,64+2,64+2,67+2,64+2,64+2,64+2,66+2,56+2,56+2,56+2,66+2,55+2,48+2,48+2,48+2,55+2,52+2,43+2,43+2,43+2,52+2,65.0,52.0,45.0,62.0,47.0,74.0,53.0,34.0,47.0,72.0,90.0,88.0,90.0,60.0,92.0,61.0,61.0,55.0,40.0,40.0,42.0,35.0,59.0,57.0,55.0,64.0,45.0,31.0,32.0,7.0,13.0,6.0,12.0,15.0,€3.1M,Attacker,16-21
Abraham,32,Spain,67,67,425000.0,3000.0,1857,Left,1.0,2.0,3.0,High/ Medium,Normal,No,LB,22.0,"Jul 6, 2017",0,2019,5'9,157lbs,59+2,59+2,59+2,63+2,62+2,62+2,62+2,63+2,63+2,63+2,63+2,64+2,63+2,63+2,63+2,64+2,66+2,65+2,65+2,65+2,66+2,66+2,65+2,65+2,65+2,66+2,66.0,41.0,53.0,63.0,36.0,65.0,76.0,56.0,57.0,66.0,71.0,73.0,73.0,64.0,72.0,69.0,70.0,76.0,75.0,58.0,80.0,69.0,63.0,66.0,57.0,66.0,60.0,65.0,66.0,11.0,8.0,7.0,14.0,11.0,€680K,Defender,31-35
Rubén Yáñez,24,Spain,67,72,725000.0,5000.0,1100,Right,1.0,3.0,1.0,Medium/ Medium,Lean,No,GK,25.0,"Aug 16, 2017",0,2020,6'3,187lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,13.0,20.0,27.0,19.0,16.0,20.0,15.0,22.0,14.0,44.0,43.0,51.0,64.0,28.0,25.0,61.0,38.0,68.0,17.0,20.0,19.0,18.0,30.0,25.0,47.0,12.0,14.0,13.0,67.0,65.0,61.0,67.0,69.0,€1.6M,Goalkeeper,22-25
Derik,25,Spain,67,71,825000.0,4000.0,1735,Right,1.0,3.0,2.0,Medium/ High,Normal,No,CDM,13.0,"Nov 26, 2018",0,2020,6'0,163lbs,55+2,55+2,55+2,57+2,56+2,56+2,56+2,57+2,58+2,58+2,58+2,60+2,61+2,61+2,61+2,60+2,65+2,66+2,66+2,66+2,65+2,65+2,66+2,66+2,66+2,65+2,52.0,41.0,66.0,62.0,45.0,57.0,41.0,39.0,63.0,64.0,66.0,72.0,71.0,65.0,66.0,52.0,72.0,78.0,70.0,31.0,65.0,72.0,47.0,63.0,51.0,64.0,62.0,66.0,65.0,16.0,15.0,11.0,15.0,14.0,€1.4M,Midfielder,22-25
Nacho,25,Spain,67,70,950000.0,4000.0,1697,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,RM,11.0,"Jul 10, 2015",0,2019,5'10,154lbs,64+2,64+2,64+2,66+2,64+2,64+2,64+2,66+2,63+2,63+2,63+2,65+2,57+2,57+2,57+2,65+2,50+2,46+2,46+2,46+2,50+2,46+2,42+2,42+2,42+2,46+2,72.0,67.0,55.0,59.0,63.0,71.0,73.0,46.0,59.0,72.0,77.0,74.0,68.0,53.0,72.0,66.0,65.0,52.0,63.0,60.0,51.0,20.0,58.0,58.0,75.0,55.0,48.0,23.0,21.0,12.0,14.0,7.0,8.0,15.0,€1.6M,Midfielder,22-25
Sancet,18,Spain,67,82,1600000.0,4000.0,1685,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,CM,34.0,"Jul 1, 2017",0,2022,6'2,161lbs,61+2,61+2,61+2,66+2,66+2,66+2,66+2,66+2,68+2,68+2,68+2,65+2,66+2,66+2,66+2,65+2,60+2,60+2,60+2,60+2,60+2,58+2,53+2,53+2,53+2,58+2,45.0,63.0,32.0,69.0,54.0,72.0,48.0,36.0,64.0,74.0,74.0,65.0,75.0,66.0,58.0,58.0,53.0,60.0,52.0,62.0,38.0,62.0,65.0,63.0,66.0,52.0,45.0,62.0,50.0,15.0,11.0,6.0,15.0,7.0,€4.2M,Midfielder,16-21
Mandi,29,Spain,67,67,600000.0,2000.0,1740,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,LCM,4.0,"Oct 12, 2018",0,2019,6'0,165lbs,58+2,58+2,58+2,55+2,58+2,58+2,58+2,55+2,59+2,59+2,59+2,56+2,62+2,62+2,62+2,56+2,59+2,66+2,66+2,66+2,59+2,60+2,66+2,66+2,66+2,60+2,35.0,49.0,59.0,68.0,47.0,52.0,59.0,49.0,64.0,65.0,62.0,48.0,69.0,71.0,61.0,71.0,69.0,55.0,75.0,53.0,72.0,74.0,49.0,58.0,60.0,58.0,64.0,65.0,59.0,10.0,16.0,15.0,10.0,7.0,€750K,Midfielder,26-30
Jon Erice,31,Spain,67,67,650000.0,3000.0,1782,Left,1.0,3.0,2.0,Low/ High,Normal,No,LDM,6.0,"Aug 3, 2017",0,2019,5'10,159lbs,56+2,56+2,56+2,58+2,59+2,59+2,59+2,58+2,61+2,61+2,61+2,60+2,65+2,65+2,65+2,60+2,64+2,68+2,68+2,68+2,64+2,63+2,65+2,65+2,65+2,63+2,56.0,50.0,50.0,71.0,43.0,52.0,64.0,59.0,69.0,64.0,57.0,46.0,61.0,65.0,69.0,58.0,63.0,79.0,67.0,58.0,73.0,67.0,60.0,66.0,57.0,63.0,71.0,68.0,62.0,12.0,8.0,13.0,16.0,8.0,€1M,Midfielder,31-35
Quim Araujo,30,Spain,67,67,725000.0,4000.0,1667,Right,1.0,4.0,3.0,Medium/ Medium,Normal,No,CAM,19.0,"Jan 31, 2018",0,2020,6'2,179lbs,64+2,64+2,64+2,63+2,64+2,64+2,64+2,63+2,65+2,65+2,65+2,64+2,65+2,65+2,65+2,64+2,54+2,57+2,57+2,57+2,54+2,52+2,51+2,51+2,51+2,52+2,63.0,70.0,53.0,71.0,59.0,68.0,63.0,58.0,70.0,63.0,55.0,41.0,54.0,61.0,41.0,70.0,34.0,60.0,76.0,66.0,45.0,49.0,68.0,69.0,70.0,58.0,41.0,46.0,41.0,10.0,10.0,7.0,9.0,6.0,€1.1M,Midfielder,26-30
Provencio,30,Spain,67,67,700000.0,3000.0,1808,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,CM,8.0,"Jul 13, 2017",0,2019,5'10,165lbs,61+2,61+2,61+2,64+2,64+2,64+2,64+2,64+2,66+2,66+2,66+2,64+2,65+2,65+2,65+2,64+2,61+2,63+2,63+2,63+2,61+2,60+2,60+2,60+2,60+2,60+2,55.0,56.0,55.0,71.0,48.0,65.0,73.0,67.0,59.0,71.0,66.0,59.0,69.0,65.0,70.0,55.0,71.0,70.0,66.0,60.0,71.0,59.0,61.0,71.0,59.0,58.0,58.0,58.0,53.0,9.0,12.0,9.0,10.0,7.0,€1.1M,Midfielder,26-30
Jairo Morillas,24,Spain,67,72,1000000.0,2000.0,1633,Right,1.0,4.0,3.0,High/ Medium,Lean,No,ST,18.0,"Jul 15, 2018",0,2022,6'1,172lbs,66+2,66+2,66+2,60+2,63+2,63+2,63+2,60+2,58+2,58+2,58+2,57+2,52+2,52+2,52+2,57+2,47+2,44+2,44+2,44+2,47+2,46+2,45+2,45+2,45+2,46+2,37.0,70.0,63.0,51.0,73.0,60.0,52.0,55.0,34.0,63.0,67.0,70.0,64.0,66.0,59.0,72.0,72.0,62.0,63.0,58.0,52.0,34.0,70.0,48.0,68.0,62.0,30.0,32.0,29.0,13.0,10.0,13.0,15.0,8.0,€1.4M,Attacker,22-25
Bicho,22,Spain,67,75,1100000.0,3000.0,1625,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,CAM,28.0,"Jul 1, 2012",0,2019,5'8,139lbs,58+2,58+2,58+2,63+2,63+2,63+2,63+2,63+2,66+2,66+2,66+2,62+2,63+2,63+2,63+2,62+2,53+2,55+2,55+2,55+2,53+2,51+2,48+2,48+2,48+2,51+2,47.0,64.0,41.0,69.0,50.0,68.0,45.0,44.0,65.0,72.0,59.0,57.0,71.0,60.0,68.0,45.0,59.0,53.0,47.0,61.0,45.0,43.0,61.0,67.0,65.0,59.0,58.0,42.0,38.0,11.0,13.0,12.0,13.0,12.0,€2M,Midfielder,22-25
Rodri Tarín,21,Spain,67,75,975000.0,6000.0,1575,Right,1.0,3.0,2.0,Medium/ Medium,Stocky,No,CB,28.0,"Jul 2, 2018",0,2021,6'0,176lbs,50+2,50+2,50+2,51+2,50+2,50+2,50+2,51+2,51+2,51+2,51+2,53+2,54+2,54+2,54+2,53+2,62+2,62+2,62+2,62+2,62+2,63+2,66+2,66+2,66+2,63+2,47.0,24.0,64.0,62.0,29.0,53.0,33.0,30.0,52.0,66.0,69.0,71.0,62.0,66.0,51.0,59.0,69.0,63.0,75.0,44.0,68.0,66.0,21.0,42.0,40.0,56.0,64.0,65.0,63.0,13.0,13.0,14.0,9.0,8.0,€2.2M,Defender,16-21
Gonzalo Verdú,29,Spain,67,67,600000.0,3000.0,1653,Right,1.0,3.0,2.0,High/ Medium,Normal,No,RCB,5.0,"Jul 1, 2017",0,2020,6'1,176lbs,54+2,54+2,54+2,52+2,53+2,53+2,53+2,52+2,54+2,54+2,54+2,53+2,57+2,57+2,57+2,53+2,59+2,63+2,63+2,63+2,59+2,61+2,66+2,66+2,66+2,61+2,38.0,45.0,64.0,61.0,38.0,51.0,48.0,49.0,55.0,59.0,57.0,63.0,62.0,62.0,58.0,58.0,72.0,70.0,79.0,49.0,64.0,65.0,39.0,55.0,58.0,56.0,72.0,66.0,58.0,5.0,6.0,9.0,7.0,11.0,€930K,Defender,26-30
Paolo Fernandes,19,Spain,67,78,1300000.0,15000.0,1682,Left,1.0,3.0,4.0,High/ Medium,Normal,No,RM,10.0,0,Manchester City,"Jun 30, 2019",5'7,134lbs,61+2,61+2,61+2,67+2,66+2,66+2,66+2,67+2,66+2,66+2,66+2,65+2,60+2,60+2,60+2,65+2,53+2,49+2,49+2,49+2,53+2,49+2,40+2,40+2,40+2,49+2,56.0,61.0,38.0,65.0,62.0,74.0,74.0,55.0,49.0,76.0,78.0,73.0,86.0,55.0,79.0,68.0,45.0,68.0,37.0,70.0,42.0,33.0,58.0,62.0,60.0,68.0,39.0,34.0,26.0,14.0,15.0,7.0,15.0,8.0,0,Midfielder,16-21
Rufo,25,Spain,67,71,1000000.0,2000.0,1535,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,CAM,14.0,"Aug 14, 2018",0,2020,5'9,161lbs,65+2,65+2,65+2,64+2,66+2,66+2,66+2,64+2,63+2,63+2,63+2,62+2,54+2,54+2,54+2,62+2,44+2,40+2,40+2,40+2,44+2,41+2,35+2,35+2,35+2,41+2,48.0,71.0,61.0,60.0,58.0,64.0,37.0,33.0,31.0,74.0,70.0,68.0,71.0,59.0,78.0,68.0,63.0,67.0,48.0,65.0,36.0,17.0,67.0,59.0,59.0,56.0,30.0,11.0,12.0,11.0,9.0,9.0,15.0,6.0,€1.3M,Midfielder,22-25
Javi Sánchez,21,Spain,67,79,1200000.0,24000.0,1444,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CB,31.0,"Jul 1, 2016",0,2019,6'2,170lbs,45+2,45+2,45+2,44+2,44+2,44+2,44+2,44+2,45+2,45+2,45+2,46+2,50+2,50+2,50+2,46+2,59+2,61+2,61+2,61+2,59+2,61+2,66+2,66+2,66+2,61+2,32.0,28.0,66.0,63.0,18.0,34.0,27.0,34.0,38.0,61.0,55.0,64.0,41.0,63.0,51.0,38.0,72.0,68.0,68.0,32.0,70.0,67.0,25.0,35.0,38.0,55.0,64.0,67.0,65.0,11.0,15.0,13.0,8.0,13.0,€2.7M,Defender,16-21
Benito,22,Spain,67,75,1100000.0,4000.0,1564,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,LM,2.0,0,UD Las Palmas,"Jun 30, 2019",5'10,163lbs,60+2,60+2,60+2,65+2,64+2,64+2,64+2,65+2,65+2,65+2,65+2,66+2,60+2,60+2,60+2,66+2,52+2,48+2,48+2,48+2,52+2,48+2,40+2,40+2,40+2,48+2,67.0,63.0,46.0,66.0,41.0,71.0,52.0,47.0,63.0,69.0,68.0,70.0,61.0,64.0,75.0,58.0,35.0,58.0,46.0,53.0,42.0,24.0,61.0,62.0,51.0,55.0,33.0,34.0,30.0,7.0,11.0,11.0,12.0,13.0,0,Midfielder,22-25
Fali,24,Spain,67,73,900000.0,3000.0,1664,Right,1.0,3.0,2.0,Low/ High,Normal,No,CDM,4.0,"Jul 7, 2015",0,2020,6'1,185lbs,52+2,52+2,52+2,52+2,53+2,53+2,53+2,52+2,54+2,54+2,54+2,56+2,59+2,59+2,59+2,56+2,61+2,66+2,66+2,66+2,61+2,62+2,67+2,67+2,67+2,62+2,44.0,41.0,61.0,62.0,33.0,56.0,39.0,43.0,64.0,60.0,58.0,60.0,54.0,54.0,70.0,50.0,66.0,84.0,89.0,38.0,90.0,62.0,42.0,58.0,47.0,59.0,63.0,68.0,67.0,8.0,6.0,6.0,15.0,6.0,€1.6M,Midfielder,22-25
Chus Herrero,34,Spain,67,67,230000.0,3000.0,1550,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CB,21.0,"Aug 2, 2017",0,2019,6'0,165lbs,48+2,48+2,48+2,45+2,45+2,45+2,45+2,45+2,46+2,46+2,46+2,47+2,51+2,51+2,51+2,47+2,59+2,62+2,62+2,62+2,59+2,61+2,66+2,66+2,66+2,61+2,52.0,35.0,66.0,61.0,33.0,25.0,46.0,36.0,54.0,58.0,51.0,53.0,63.0,60.0,59.0,47.0,76.0,66.0,77.0,45.0,73.0,64.0,36.0,38.0,32.0,56.0,70.0,63.0,64.0,7.0,6.0,7.0,14.0,13.0,€368K,Defender,31-35
Lazo,22,Spain,67,75,1100000.0,7000.0,1603,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,LM,16.0,0,Getafe CF,"Jun 30, 2019",5'10,152lbs,60+2,60+2,60+2,66+2,65+2,65+2,65+2,66+2,65+2,65+2,65+2,65+2,59+2,59+2,59+2,65+2,52+2,48+2,48+2,48+2,52+2,49+2,40+2,40+2,40+2,49+2,65.0,54.0,32.0,63.0,39.0,75.0,67.0,52.0,62.0,72.0,76.0,71.0,77.0,65.0,70.0,72.0,54.0,53.0,46.0,66.0,34.0,23.0,61.0,56.0,45.0,45.0,45.0,33.0,31.0,11.0,7.0,9.0,11.0,6.0,0,Midfielder,22-25
José Carlos,22,Spain,66,76,900000.0,2000.0,1472,Left,1.0,3.0,2.0,Medium/ Medium,Lean,No,CB,20.0,"Jul 2, 2018",0,2020,6'0,165lbs,44+2,44+2,44+2,45+2,44+2,44+2,44+2,45+2,46+2,46+2,46+2,49+2,53+2,53+2,53+2,49+2,60+2,63+2,63+2,63+2,60+2,61+2,64+2,64+2,64+2,61+2,48.0,21.0,66.0,64.0,31.0,47.0,46.0,48.0,63.0,66.0,46.0,44.0,40.0,64.0,66.0,43.0,72.0,66.0,67.0,20.0,58.0,67.0,22.0,29.0,34.0,59.0,60.0,67.0,68.0,7.0,9.0,6.0,11.0,6.0,€1.6M,Defender,22-25
Álex López,24,Spain,66,71,875000.0,3000.0,1598,Left,1.0,3.0,3.0,High/ Medium,Normal,No,ST,10.0,"Jul 10, 2017",0,2019,6'2,165lbs,65+2,65+2,65+2,62+2,64+2,64+2,64+2,62+2,63+2,63+2,63+2,61+2,58+2,58+2,58+2,61+2,45+2,47+2,47+2,47+2,45+2,43+2,44+2,44+2,44+2,43+2,35.0,61.0,70.0,66.0,57.0,64.0,47.0,42.0,49.0,70.0,64.0,65.0,66.0,62.0,73.0,56.0,64.0,62.0,77.0,57.0,58.0,23.0,71.0,59.0,60.0,62.0,31.0,25.0,20.0,8.0,12.0,6.0,6.0,12.0,€1.4M,Attacker,22-25
Íñigo López,35,Spain,66,66,150000.0,2000.0,1423,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,LCB,24.0,"Sep 21, 2018",0,2023,6'1,159lbs,45+2,45+2,45+2,43+2,43+2,43+2,43+2,43+2,45+2,45+2,45+2,44+2,50+2,50+2,50+2,44+2,52+2,59+2,59+2,59+2,52+2,54+2,65+2,65+2,65+2,54+2,37.0,27.0,78.0,59.0,30.0,46.0,54.0,24.0,57.0,55.0,29.0,31.0,58.0,60.0,36.0,32.0,76.0,45.0,75.0,26.0,70.0,62.0,41.0,34.0,39.0,61.0,66.0,66.0,56.0,11.0,10.0,16.0,6.0,11.0,€233K,Defender,31-35
