Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
Luis Valcarce,25,Spain,68,73,975000.0,4000.0,1832,Left,1.0,3.0,3.0,High/ Medium,Normal,No,LB,14.0,"Jul 1, 2012",0,2019,5.9,154.0,59.0,59.0,59.0,63.0,61.0,61.0,61.0,63.0,61.0,61.0,61.0,65.0,62.0,62.0,62.0,65.0,68.0,64.0,64.0,64.0,68.0,67.0,61.0,61.0,61.0,67.0,68.0,49.0,52.0,66.0,48.0,63.0,63.0,58.0,62.0,66.0,80.0,85.0,75.0,66.0,74.0,57.0,71.0,90.0,66.0,56.0,62.0,64.0,49.0,54.0,61.0,60.0,61.0,58.0,59.0,10.0,15.0,10.0,7.0,7.0,€1.6M
Pleguezuelo,21,Spain,68,77,1200000.0,21000.0,1672,Right,1.0,4.0,3.0,High/ Medium,Lean,No,CB,53.0,"Apr 11, 2014",0,2019,5.11,139.0,52.0,52.0,52.0,57.0,55.0,55.0,55.0,57.0,57.0,57.0,57.0,59.0,59.0,59.0,59.0,59.0,65.0,65.0,65.0,65.0,65.0,66.0,67.0,67.0,67.0,66.0,53.0,32.0,62.0,71.0,37.0,66.0,40.0,44.0,59.0,70.0,71.0,70.0,73.0,59.0,69.0,38.0,75.0,61.0,65.0,35.0,66.0,72.0,41.0,40.0,43.0,59.0,65.0,68.0,70.0,14.0,15.0,8.0,11.0,9.0,€2.5M
Lillo,29,Spain,68,68,675000.0,4000.0,1782,Right,1.0,3.0,2.0,Low/ Medium,Normal,No,RB,16.0,"Sep 1, 2017",0,2019,5.9,154.0,56.0,56.0,56.0,57.0,55.0,55.0,55.0,57.0,56.0,56.0,56.0,59.0,59.0,59.0,59.0,59.0,67.0,65.0,65.0,65.0,67.0,67.0,66.0,66.0,66.0,67.0,66.0,46.0,54.0,63.0,47.0,52.0,52.0,47.0,57.0,60.0,70.0,69.0,64.0,66.0,76.0,55.0,80.0,84.0,73.0,48.0,86.0,73.0,51.0,45.0,59.0,59.0,53.0,67.0,72.0,12.0,11.0,10.0,8.0,6.0,€1.1M
Borja Domínguez,26,Spain,68,71,1100000.0,4000.0,1748,Left,1.0,2.0,2.0,Medium/ Medium,Lean,No,CM,7.0,"Jul 6, 2017",0,2020,6.2,179.0,59.0,59.0,59.0,60.0,61.0,61.0,61.0,60.0,64.0,64.0,64.0,61.0,67.0,67.0,67.0,61.0,61.0,67.0,67.0,67.0,61.0,60.0,64.0,64.0,64.0,60.0,60.0,59.0,58.0,74.0,49.0,60.0,74.0,63.0,73.0,67.0,40.0,34.0,53.0,62.0,40.0,56.0,52.0,59.0,72.0,69.0,73.0,61.0,64.0,70.0,61.0,65.0,67.0,67.0,62.0,6.0,6.0,13.0,12.0,12.0,€1.8M
David Concha,21,Spain,68,78,1500000.0,8000.0,1671,Left,1.0,3.0,3.0,Medium/ Medium,Lean,No,RM,29.0,"Jul 4, 2015",0,2020,5.8,134.0,63.0,63.0,63.0,68.0,67.0,67.0,67.0,68.0,67.0,67.0,67.0,67.0,61.0,61.0,61.0,67.0,51.0,47.0,47.0,47.0,51.0,47.0,39.0,39.0,39.0,47.0,67.0,66.0,51.0,62.0,65.0,77.0,71.0,52.0,64.0,69.0,67.0,65.0,63.0,64.0,79.0,53.0,40.0,55.0,44.0,66.0,32.0,30.0,71.0,67.0,72.0,66.0,40.0,23.0,27.0,14.0,15.0,13.0,14.0,13.0,€3.3M
Manolo Reina,33,Spain,68,68,450000.0,3000.0,1179,Right,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Jul 6, 2017",0,2020,6.1,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,12.0,30.0,13.0,12.0,20.0,12.0,36.0,18.0,54.0,59.0,57.0,67.0,58.0,23.0,68.0,44.0,65.0,20.0,35.0,23.0,9.0,31.0,24.0,50.0,17.0,11.0,12.0,66.0,68.0,62.0,69.0,66.0,€698K
Querol,29,Spain,68,68,875000.0,4000.0,1803,Right,1.0,3.0,3.0,High/ High,Lean,No,RM,7.0,"Jul 9, 2016",0,2019,6.0,165.0,66.0,66.0,66.0,67.0,66.0,66.0,66.0,67.0,65.0,65.0,65.0,67.0,61.0,61.0,61.0,67.0,61.0,59.0,59.0,59.0,61.0,60.0,58.0,58.0,58.0,60.0,69.0,66.0,57.0,65.0,53.0,64.0,49.0,51.0,55.0,67.0,82.0,85.0,72.0,69.0,59.0,67.0,60.0,62.0,70.0,59.0,71.0,45.0,65.0,59.0,65.0,58.0,58.0,57.0,42.0,11.0,8.0,16.0,15.0,10.0,€1.4M
Alex Muñoz,23,Spain,68,74,1000000.0,4000.0,1682,Left,1.0,3.0,2.0,Medium/ Medium,Lean,No,LCB,24.0,"Jul 23, 2018",0,2021,6.1,170.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0,57.0,58.0,58.0,58.0,57.0,65.0,64.0,64.0,64.0,65.0,66.0,66.0,66.0,66.0,66.0,56.0,34.0,67.0,63.0,37.0,50.0,55.0,49.0,67.0,59.0,68.0,73.0,59.0,65.0,61.0,39.0,73.0,76.0,73.0,25.0,59.0,70.0,55.0,43.0,45.0,58.0,64.0,65.0,69.0,15.0,14.0,14.0,9.0,11.0,€1.9M
Sergio Gómez,17,Spain,68,87,1800000.0,8000.0,1706,Left,1.0,3.0,3.0,Medium/ Medium,Lean,No,CAM,17.0,"Jan 31, 2018",0,2021,5.7,150.0,60.0,60.0,60.0,67.0,65.0,65.0,65.0,67.0,66.0,66.0,66.0,66.0,61.0,61.0,61.0,66.0,54.0,52.0,52.0,52.0,54.0,51.0,44.0,44.0,44.0,51.0,65.0,64.0,43.0,75.0,64.0,74.0,74.0,60.0,67.0,71.0,74.0,68.0,82.0,52.0,84.0,66.0,52.0,51.0,36.0,62.0,39.0,28.0,54.0,60.0,60.0,58.0,58.0,37.0,38.0,11.0,7.0,9.0,11.0,10.0,€4.1M
Gorosabel,21,Spain,68,77,1200000.0,7000.0,1638,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,RB,18.0,"Jul 1, 2017",0,2021,5.9,161.0,53.0,53.0,53.0,56.0,54.0,54.0,54.0,56.0,55.0,55.0,55.0,58.0,58.0,58.0,58.0,58.0,66.0,64.0,64.0,64.0,66.0,66.0,65.0,65.0,65.0,66.0,61.0,38.0,62.0,68.0,39.0,53.0,58.0,33.0,58.0,66.0,63.0,68.0,64.0,72.0,71.0,46.0,58.0,64.0,56.0,41.0,59.0,71.0,45.0,35.0,38.0,54.0,66.0,69.0,67.0,8.0,6.0,10.0,10.0,15.0,€2.7M
Bellvís,33,Spain,68,68,350000.0,4000.0,1836,Left,1.0,2.0,3.0,Medium/ Medium,Normal,No,LB,16.0,"Aug 4, 2014",0,2019,5.7,143.0,55.0,55.0,55.0,61.0,58.0,58.0,58.0,61.0,58.0,58.0,58.0,63.0,59.0,59.0,59.0,63.0,67.0,64.0,64.0,64.0,67.0,67.0,64.0,64.0,64.0,67.0,71.0,34.0,47.0,58.0,42.0,63.0,67.0,58.0,59.0,70.0,76.0,79.0,92.0,65.0,91.0,64.0,85.0,74.0,60.0,35.0,77.0,69.0,53.0,50.0,59.0,62.0,61.0,62.0,68.0,10.0,14.0,10.0,6.0,7.0,€560K
Héctor,22,Spain,68,76,1300000.0,16000.0,1623,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,ST,19.0,0,Atlético Madrid,"Jun 30, 2019",5.11,161.0,66.0,66.0,66.0,65.0,67.0,67.0,67.0,65.0,65.0,65.0,65.0,63.0,56.0,56.0,56.0,63.0,47.0,44.0,44.0,44.0,47.0,44.0,39.0,39.0,39.0,44.0,42.0,69.0,59.0,63.0,52.0,71.0,64.0,40.0,39.0,73.0,73.0,68.0,71.0,63.0,72.0,73.0,70.0,64.0,47.0,60.0,32.0,24.0,71.0,54.0,72.0,52.0,47.0,15.0,15.0,16.0,10.0,15.0,6.0,13.0,0
Delmás,23,Spain,68,77,1200000.0,4000.0,1653,Right,1.0,2.0,2.0,High/ Medium,Lean,No,RB,22.0,"Jul 1, 2017",0,2021,5.8,134.0,52.0,52.0,52.0,57.0,54.0,54.0,54.0,57.0,55.0,55.0,55.0,60.0,57.0,57.0,57.0,60.0,67.0,63.0,63.0,63.0,67.0,67.0,66.0,66.0,66.0,67.0,69.0,29.0,63.0,66.0,29.0,58.0,46.0,35.0,47.0,60.0,70.0,67.0,68.0,63.0,60.0,34.0,72.0,76.0,71.0,35.0,60.0,65.0,63.0,45.0,49.0,53.0,65.0,70.0,69.0,10.0,15.0,8.0,9.0,7.0,€2.1M
David Carmona,21,Spain,68,76,1100000.0,3000.0,1735,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RB,12.0,"Jul 2, 2018",0,2019,5.9,159.0,54.0,54.0,54.0,58.0,56.0,56.0,56.0,58.0,56.0,56.0,56.0,60.0,58.0,58.0,58.0,60.0,67.0,63.0,63.0,63.0,67.0,66.0,63.0,63.0,63.0,66.0,67.0,33.0,51.0,60.0,38.0,57.0,57.0,45.0,59.0,64.0,75.0,82.0,74.0,66.0,73.0,59.0,73.0,80.0,70.0,48.0,64.0,66.0,48.0,46.0,44.0,61.0,60.0,63.0,67.0,6.0,5.0,10.0,15.0,10.0,€2M
Gonzalo Villar,20,Spain,68,80,1600000.0,2000.0,1764,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,RCM,10.0,"Jul 9, 2018",0,2021,5.11,163.0,60.0,60.0,60.0,64.0,64.0,64.0,64.0,64.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,62.0,62.0,62.0,62.0,62.0,60.0,56.0,56.0,56.0,60.0,56.0,54.0,45.0,74.0,49.0,65.0,64.0,61.0,68.0,73.0,67.0,71.0,70.0,62.0,71.0,63.0,56.0,75.0,60.0,58.0,59.0,54.0,56.0,70.0,53.0,64.0,58.0,50.0,52.0,12.0,11.0,13.0,8.0,6.0,€2.8M
Mario Ortíz,29,Spain,68,68,850000.0,4000.0,1784,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,LCM,23.0,"Jul 11, 2018",0,2020,5.1,143.0,57.0,57.0,57.0,60.0,59.0,59.0,59.0,60.0,62.0,62.0,62.0,62.0,66.0,66.0,66.0,62.0,64.0,66.0,66.0,66.0,64.0,62.0,60.0,60.0,60.0,62.0,58.0,43.0,49.0,75.0,57.0,49.0,65.0,55.0,72.0,70.0,65.0,62.0,74.0,64.0,79.0,61.0,66.0,85.0,65.0,58.0,64.0,68.0,56.0,63.0,40.0,59.0,58.0,58.0,49.0,11.0,16.0,7.0,14.0,8.0,€1.3M
Kike Barja,21,Spain,68,75,1300000.0,3000.0,1667,Right,1.0,3.0,3.0,High/ Medium,Lean,No,RM,19.0,"Jul 28, 2014",0,2021,5.1,152.0,64.0,64.0,64.0,66.0,65.0,65.0,65.0,66.0,65.0,65.0,65.0,66.0,60.0,60.0,60.0,66.0,53.0,50.0,50.0,50.0,53.0,50.0,44.0,44.0,44.0,50.0,65.0,66.0,59.0,64.0,49.0,65.0,42.0,41.0,63.0,69.0,80.0,75.0,75.0,60.0,68.0,58.0,70.0,68.0,61.0,57.0,47.0,33.0,67.0,63.0,58.0,55.0,35.0,25.0,31.0,6.0,12.0,12.0,15.0,8.0,€2.3M
Dalmau,24,Spain,68,73,1200000.0,4000.0,1626,Right,1.0,4.0,3.0,Medium/ High,Lean,No,ST,9.0,"Jul 1, 2018",0,2020,5.11,163.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,64.0,64.0,64.0,64.0,57.0,57.0,57.0,64.0,52.0,47.0,47.0,47.0,52.0,49.0,44.0,44.0,44.0,49.0,53.0,68.0,66.0,57.0,55.0,68.0,33.0,31.0,41.0,72.0,79.0,76.0,77.0,66.0,66.0,58.0,62.0,71.0,56.0,56.0,45.0,34.0,72.0,53.0,70.0,63.0,45.0,23.0,22.0,7.0,13.0,12.0,11.0,8.0,€1.9M
Raúl Guti,21,Spain,68,76,1300000.0,3000.0,1802,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,CM,14.0,"Jul 1, 2015",0,2021,5.1,163.0,64.0,64.0,64.0,62.0,64.0,64.0,64.0,62.0,65.0,65.0,65.0,64.0,66.0,66.0,66.0,64.0,63.0,67.0,67.0,67.0,63.0,63.0,65.0,65.0,65.0,63.0,45.0,58.0,59.0,72.0,44.0,64.0,47.0,44.0,71.0,67.0,66.0,66.0,59.0,63.0,72.0,75.0,58.0,74.0,75.0,59.0,73.0,66.0,65.0,63.0,53.0,59.0,62.0,64.0,61.0,8.0,15.0,12.0,11.0,11.0,€2.4M
Matos,23,Spain,68,75,1100000.0,4000.0,1712,Left,1.0,3.0,2.0,Medium/ Medium,Normal,No,LB,16.0,"Jul 4, 2018",0,2021,5.6,150.0,53.0,53.0,53.0,59.0,57.0,57.0,57.0,59.0,57.0,57.0,57.0,61.0,58.0,58.0,58.0,61.0,67.0,61.0,61.0,61.0,67.0,66.0,59.0,59.0,59.0,66.0,71.0,35.0,47.0,58.0,22.0,55.0,60.0,51.0,57.0,67.0,82.0,78.0,80.0,64.0,84.0,69.0,80.0,81.0,33.0,49.0,72.0,64.0,49.0,47.0,39.0,56.0,55.0,62.0,68.0,5.0,8.0,6.0,9.0,5.0,€1.9M
Campabadal,25,Spain,68,73,975000.0,4000.0,1667,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RB,22.0,"Jul 6, 2017",0,2019,6.0,170.0,47.0,47.0,47.0,53.0,49.0,49.0,49.0,53.0,51.0,51.0,51.0,54.0,54.0,54.0,54.0,54.0,66.0,63.0,63.0,63.0,66.0,67.0,66.0,66.0,66.0,67.0,66.0,21.0,58.0,60.0,27.0,54.0,47.0,45.0,52.0,63.0,70.0,70.0,72.0,63.0,69.0,50.0,72.0,67.0,67.0,63.0,68.0,70.0,22.0,37.0,48.0,58.0,65.0,70.0,73.0,15.0,7.0,12.0,10.0,14.0,€1.6M
Lobato,29,Spain,68,68,875000.0,4000.0,1797,Left,1.0,2.0,3.0,Medium/ Medium,Lean,No,RM,19.0,"Jun 29, 2017",0,2018,5.11,159.0,62.0,62.0,62.0,67.0,66.0,66.0,66.0,67.0,68.0,68.0,68.0,67.0,66.0,66.0,66.0,67.0,62.0,62.0,62.0,62.0,62.0,60.0,58.0,58.0,58.0,60.0,65.0,56.0,44.0,72.0,49.0,72.0,60.0,48.0,68.0,73.0,69.0,71.0,78.0,64.0,83.0,68.0,61.0,50.0,62.0,60.0,58.0,53.0,63.0,67.0,51.0,57.0,56.0,63.0,56.0,15.0,8.0,9.0,15.0,10.0,€1.3M
Olmo,33,Spain,68,68,375000.0,4000.0,1660,Left,1.0,3.0,2.0,Medium/ Medium,Stocky,No,LCB,4.0,"Jul 16, 2016",0,2019,5.1,181.0,56.0,56.0,56.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,55.0,55.0,55.0,53.0,60.0,62.0,62.0,62.0,60.0,62.0,67.0,67.0,67.0,62.0,47.0,50.0,73.0,59.0,46.0,39.0,39.0,20.0,59.0,55.0,62.0,66.0,69.0,61.0,67.0,62.0,85.0,64.0,75.0,34.0,73.0,65.0,51.0,53.0,29.0,59.0,68.0,62.0,66.0,15.0,9.0,13.0,14.0,10.0,€581K
Joaquín,22,Spain,68,72,975000.0,6000.0,1669,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CB,2.0,"Aug 31, 2018",0,2023,6.3,146.0,57.0,57.0,57.0,57.0,58.0,58.0,58.0,57.0,59.0,59.0,59.0,60.0,63.0,63.0,63.0,60.0,63.0,66.0,66.0,66.0,63.0,64.0,66.0,66.0,66.0,64.0,46.0,43.0,61.0,67.0,39.0,60.0,48.0,49.0,66.0,67.0,70.0,71.0,29.0,58.0,33.0,59.0,56.0,69.0,79.0,45.0,69.0,67.0,50.0,62.0,47.0,64.0,62.0,72.0,63.0,9.0,12.0,13.0,14.0,14.0,€2.2M
José Juan,39,Spain,68,68,60000.0,1000.0,1193,Left,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Jul 1, 2017",0,2019,6.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0,15.0,43.0,14.0,21.0,11.0,11.0,46.0,25.0,46.0,55.0,59.0,65.0,48.0,25.0,71.0,42.0,62.0,20.0,34.0,17.0,12.0,33.0,15.0,49.0,15.0,11.0,12.0,77.0,64.0,66.0,62.0,65.0,€93K
Alain Oyarzun,24,Spain,68,71,1100000.0,4000.0,1785,Left,1.0,3.0,3.0,High/ Medium,Normal,No,LW,15.0,"Jul 2, 2018",0,2020,5.1,157.0,62.0,62.0,62.0,67.0,65.0,65.0,65.0,67.0,66.0,66.0,66.0,66.0,62.0,62.0,62.0,66.0,58.0,56.0,56.0,56.0,58.0,56.0,52.0,52.0,52.0,56.0,71.0,59.0,46.0,64.0,53.0,73.0,62.0,61.0,64.0,68.0,73.0,71.0,80.0,64.0,72.0,63.0,70.0,52.0,56.0,68.0,58.0,43.0,62.0,66.0,60.0,55.0,54.0,49.0,42.0,12.0,6.0,14.0,14.0,15.0,€1.9M
Juan Carlos,30,Spain,68,68,575000.0,4000.0,1193,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Jul 23, 2018",0,2020,6.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,14.0,28.0,15.0,14.0,25.0,14.0,29.0,12.0,52.0,54.0,68.0,70.0,42.0,24.0,76.0,43.0,61.0,13.0,30.0,24.0,13.0,42.0,25.0,38.0,18.0,13.0,14.0,70.0,60.0,59.0,63.0,73.0,€920K
Guille Donoso,22,Spain,68,76,1300000.0,4000.0,1643,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,RM,25.0,"Jul 1, 2017",0,2019,5.8,143.0,60.0,60.0,60.0,66.0,64.0,64.0,64.0,66.0,66.0,66.0,66.0,66.0,61.0,61.0,61.0,66.0,54.0,51.0,51.0,51.0,54.0,51.0,45.0,45.0,45.0,51.0,71.0,60.0,47.0,68.0,58.0,72.0,60.0,49.0,66.0,67.0,69.0,71.0,75.0,59.0,73.0,44.0,46.0,55.0,58.0,58.0,38.0,34.0,63.0,65.0,62.0,59.0,45.0,35.0,35.0,7.0,8.0,8.0,6.0,11.0,€2.4M
Jesús Valentín,26,Spain,68,71,925000.0,4000.0,1663,Right,1.0,3.0,2.0,Low/ Medium,Stocky,No,CB,4.0,"Jan 31, 2018",0,2020,6.1,174.0,51.0,51.0,51.0,49.0,49.0,49.0,49.0,49.0,50.0,50.0,50.0,52.0,56.0,56.0,56.0,52.0,63.0,64.0,64.0,64.0,63.0,64.0,67.0,67.0,67.0,64.0,59.0,22.0,68.0,65.0,30.0,37.0,58.0,57.0,61.0,62.0,66.0,66.0,33.0,57.0,49.0,75.0,73.0,73.0,83.0,60.0,65.0,65.0,31.0,44.0,60.0,58.0,67.0,67.0,62.0,15.0,9.0,9.0,8.0,7.0,€1.5M
Álvaro,27,Spain,68,69,1000000.0,4000.0,1623,Left,1.0,3.0,3.0,High/ Medium,Normal,No,ST,20.0,"Jul 2, 2018",0,2020,6.0,176.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,66.0,66.0,59.0,59.0,59.0,66.0,50.0,45.0,45.0,45.0,50.0,46.0,40.0,40.0,40.0,46.0,57.0,70.0,57.0,61.0,55.0,68.0,49.0,39.0,49.0,72.0,71.0,74.0,73.0,66.0,60.0,60.0,72.0,74.0,70.0,69.0,25.0,23.0,72.0,61.0,55.0,55.0,32.0,21.0,19.0,13.0,10.0,9.0,8.0,9.0,€1.7M
Marc Pedraza,31,Spain,68,68,600000.0,4000.0,1731,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CDM,6.0,"Jul 28, 2017",0,2020,6.0,161.0,58.0,58.0,58.0,58.0,60.0,60.0,60.0,58.0,61.0,61.0,61.0,60.0,64.0,64.0,64.0,60.0,62.0,66.0,66.0,66.0,62.0,62.0,64.0,64.0,64.0,62.0,32.0,49.0,49.0,70.0,59.0,60.0,31.0,41.0,67.0,67.0,67.0,70.0,65.0,62.0,61.0,61.0,71.0,75.0,72.0,61.0,71.0,69.0,53.0,56.0,47.0,70.0,63.0,66.0,59.0,12.0,9.0,15.0,8.0,13.0,€930K
Iván Rodríguez,22,Spain,68,76,1100000.0,4000.0,1695,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,RB,29.0,"Jul 1, 2013",0,2019,5.11,154.0,56.0,56.0,56.0,61.0,59.0,59.0,59.0,61.0,59.0,59.0,59.0,62.0,60.0,60.0,60.0,62.0,67.0,63.0,63.0,63.0,67.0,67.0,63.0,63.0,63.0,67.0,66.0,46.0,47.0,63.0,38.0,64.0,59.0,26.0,55.0,66.0,70.0,72.0,69.0,63.0,68.0,61.0,62.0,70.0,54.0,58.0,59.0,67.0,54.0,48.0,33.0,54.0,66.0,70.0,73.0,11.0,15.0,9.0,7.0,6.0,€2M
Etxeberría,23,Spain,68,75,1100000.0,4000.0,1693,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,RB,22.0,"Jul 1, 2018",0,2019,5.11,159.0,50.0,50.0,50.0,59.0,55.0,55.0,55.0,59.0,58.0,58.0,58.0,62.0,60.0,60.0,60.0,62.0,67.0,65.0,65.0,65.0,67.0,66.0,65.0,65.0,65.0,66.0,70.0,19.0,52.0,68.0,39.0,64.0,62.0,44.0,56.0,68.0,74.0,73.0,70.0,59.0,61.0,37.0,75.0,74.0,69.0,32.0,70.0,66.0,56.0,52.0,39.0,68.0,64.0,67.0,66.0,13.0,9.0,7.0,7.0,11.0,€1.9M
Óscar,20,Spain,68,81,1700000.0,32000.0,1749,Right,1.0,3.0,3.0,High/ Medium,Normal,No,RCM,27.0,0,Real Madrid,"Jun 30, 2019",5.9,150.0,64.0,64.0,64.0,68.0,68.0,68.0,68.0,68.0,69.0,69.0,69.0,67.0,66.0,66.0,66.0,67.0,57.0,57.0,57.0,57.0,57.0,55.0,50.0,50.0,50.0,55.0,56.0,69.0,42.0,71.0,42.0,75.0,78.0,82.0,68.0,74.0,68.0,66.0,67.0,68.0,77.0,59.0,59.0,47.0,50.0,71.0,43.0,60.0,66.0,65.0,53.0,68.0,47.0,37.0,43.0,12.0,7.0,9.0,11.0,7.0,0
Toquero,33,Spain,68,68,550000.0,5000.0,1888,Right,1.0,3.0,2.0,Medium/ High,Normal,No,RM,23.0,"Aug 4, 2017",0,2019,6.0,159.0,68.0,68.0,68.0,65.0,66.0,66.0,66.0,65.0,65.0,65.0,65.0,67.0,64.0,64.0,64.0,67.0,63.0,63.0,63.0,63.0,63.0,63.0,64.0,64.0,64.0,63.0,71.0,60.0,77.0,66.0,65.0,65.0,68.0,52.0,58.0,61.0,70.0,68.0,55.0,76.0,63.0,72.0,78.0,77.0,80.0,55.0,77.0,57.0,72.0,67.0,66.0,59.0,59.0,56.0,47.0,9.0,7.0,15.0,12.0,7.0,€880K
Mario Barco,25,Spain,68,73,1200000.0,5000.0,1606,Right,1.0,3.0,2.0,High/ High,Normal,No,ST,19.0,"Jul 2, 2018",0,2021,6.0,172.0,66.0,66.0,66.0,62.0,63.0,63.0,63.0,62.0,61.0,61.0,61.0,60.0,54.0,54.0,54.0,60.0,45.0,44.0,44.0,44.0,45.0,43.0,44.0,44.0,44.0,43.0,56.0,69.0,66.0,61.0,68.0,62.0,47.0,55.0,46.0,67.0,60.0,68.0,59.0,59.0,52.0,76.0,70.0,37.0,76.0,62.0,33.0,20.0,65.0,55.0,66.0,55.0,52.0,28.0,16.0,6.0,16.0,7.0,11.0,15.0,€2M
Javi Jiménez,22,Spain,68,78,1200000.0,3000.0,1772,Left,1.0,2.0,3.0,High/ High,Normal,No,LM,3.0,"Aug 3, 2017",0,2020,5.8,154.0,56.0,56.0,56.0,65.0,62.0,62.0,62.0,65.0,64.0,64.0,64.0,67.0,63.0,63.0,63.0,67.0,67.0,65.0,65.0,65.0,67.0,67.0,64.0,64.0,64.0,67.0,64.0,32.0,57.0,66.0,29.0,70.0,63.0,44.0,63.0,72.0,91.0,87.0,86.0,60.0,72.0,30.0,61.0,76.0,70.0,33.0,73.0,62.0,69.0,59.0,37.0,70.0,61.0,66.0,62.0,12.0,7.0,10.0,16.0,12.0,€2.2M
Carbonell,20,Spain,67,75,1100000.0,2000.0,1771,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,CM,19.0,"Jul 27, 2017",0,2020,6.0,165.0,64.0,64.0,64.0,66.0,66.0,66.0,66.0,66.0,67.0,67.0,67.0,66.0,66.0,66.0,66.0,66.0,63.0,63.0,63.0,63.0,63.0,61.0,59.0,59.0,59.0,61.0,59.0,70.0,57.0,67.0,49.0,73.0,59.0,47.0,67.0,72.0,66.0,63.0,72.0,63.0,77.0,58.0,56.0,64.0,57.0,70.0,48.0,63.0,59.0,62.0,49.0,54.0,59.0,62.0,55.0,5.0,5.0,12.0,12.0,14.0,€2M
Catena,23,Spain,67,73,900000.0,3000.0,1511,Right,1.0,3.0,2.0,Low/ High,Lean,No,RCB,5.0,"Jul 2, 2018",0,2021,6.4,176.0,46.0,46.0,46.0,45.0,45.0,45.0,45.0,45.0,46.0,46.0,46.0,47.0,50.0,50.0,50.0,47.0,59.0,60.0,60.0,60.0,59.0,62.0,66.0,66.0,66.0,62.0,39.0,24.0,70.0,52.0,29.0,35.0,40.0,31.0,44.0,57.0,64.0,63.0,53.0,63.0,54.0,47.0,70.0,70.0,70.0,32.0,63.0,65.0,33.0,44.0,44.0,50.0,66.0,71.0,67.0,9.0,9.0,14.0,8.0,11.0,€1.6M
José Suárez,22,Spain,67,78,1000000.0,6000.0,1134,Right,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,30.0,"Jul 8, 2017",0,2021,6.2,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,18.0,23.0,17.0,13.0,17.0,14.0,26.0,25.0,48.0,46.0,49.0,56.0,54.0,21.0,53.0,42.0,65.0,20.0,20.0,17.0,11.0,32.0,29.0,47.0,10.0,15.0,18.0,67.0,63.0,70.0,67.0,69.0,€2.3M
