Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionClass,Age_Ranges
G. Togni,20,Argentina,67,78,1300000.0,6000.0,1671,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,LW,7.0,0,Independiente,"Jun 30, 2019",5'8,168lbs,63+2,63+2,63+2,66+2,65+2,65+2,65+2,66+2,64+2,64+2,64+2,66+2,59+2,59+2,59+2,66+2,56+2,51+2,51+2,51+2,56+2,54+2,46+2,46+2,46+2,54+2,65.0,64.0,47.0,63.0,51.0,72.0,58.0,46.0,51.0,67.0,86.0,77.0,74.0,59.0,59.0,65.0,48.0,69.0,70.0,57.0,39.0,41.0,58.0,60.0,64.0,58.0,35.0,40.0,37.0,8.0,8.0,11.0,13.0,9.0,0,Attacker,16-21
A. Barbaro,26,Argentina,67,68,900000.0,2000.0,1690,Left,1.0,3.0,3.0,Medium/ Low,Lean,No,LM,15.0,"Sep 5, 2018",0,2023,5'10,165lbs,61+2,61+2,61+2,66+2,64+2,64+2,64+2,66+2,65+2,65+2,65+2,65+2,61+2,61+2,61+2,65+2,52+2,49+2,49+2,49+2,52+2,49+2,41+2,41+2,41+2,49+2,66.0,57.0,44.0,64.0,56.0,73.0,66.0,64.0,66.0,69.0,72.0,74.0,76.0,54.0,77.0,69.0,70.0,59.0,52.0,65.0,35.0,45.0,59.0,64.0,59.0,54.0,30.0,25.0,29.0,9.0,11.0,9.0,12.0,10.0,€1.3M,Midfielder,26-30
N. Solís,24,Argentina,67,73,1000000.0,7000.0,1651,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,LM,7.0,0,Boca Juniors,"Jun 30, 2019",5'7,154lbs,62+2,62+2,62+2,68+2,66+2,66+2,66+2,68+2,66+2,66+2,66+2,66+2,57+2,57+2,57+2,66+2,52+2,44+2,44+2,44+2,52+2,49+2,39+2,39+2,39+2,49+2,66.0,66.0,40.0,63.0,62.0,73.0,56.0,55.0,46.0,67.0,83.0,81.0,88.0,66.0,89.0,64.0,62.0,48.0,39.0,59.0,31.0,18.0,60.0,63.0,48.0,56.0,30.0,36.0,38.0,10.0,10.0,11.0,13.0,10.0,0,Midfielder,22-25
E. Brítez,26,Argentina,67,70,775000.0,5000.0,1694,Right,1.0,3.0,2.0,Medium/ High,Stocky,No,RCB,23.0,0,Unión de Santa Fe,"Dec 31, 2018",5'11,172lbs,55+2,55+2,55+2,56+2,54+2,54+2,54+2,56+2,53+2,53+2,53+2,58+2,55+2,55+2,55+2,58+2,65+2,62+2,62+2,62+2,65+2,66+2,66+2,66+2,66+2,66+2,64.0,35.0,60.0,55.0,41.0,61.0,42.0,37.0,50.0,60.0,74.0,75.0,63.0,58.0,67.0,62.0,74.0,79.0,76.0,40.0,77.0,62.0,49.0,44.0,39.0,54.0,66.0,68.0,70.0,8.0,11.0,8.0,12.0,7.0,0,Defender,26-30
S. Zurbriggen,28,Argentina,67,67,625000.0,5000.0,1680,Right,1.0,3.0,2.0,Medium/ High,Normal,No,RCB,20.0,0,Defensa y Justicia,"Jun 30, 2019",5'10,152lbs,53+2,53+2,53+2,53+2,52+2,52+2,52+2,53+2,52+2,52+2,52+2,56+2,55+2,55+2,55+2,56+2,64+2,62+2,62+2,62+2,64+2,64+2,65+2,65+2,65+2,64+2,60.0,36.0,67.0,62.0,31.0,51.0,56.0,37.0,54.0,54.0,73.0,65.0,63.0,61.0,65.0,60.0,79.0,80.0,73.0,34.0,68.0,66.0,48.0,41.0,42.0,58.0,65.0,63.0,65.0,7.0,12.0,16.0,11.0,15.0,0,Defender,26-30
N. Valentini,29,Argentina,67,67,600000.0,2000.0,1395,Right,1.0,2.0,2.0,Low/ Medium,Stocky,No,CB,2.0,"Aug 16, 2018",0,2019,6'0,181lbs,45+2,45+2,45+2,43+2,43+2,43+2,43+2,43+2,43+2,43+2,43+2,46+2,48+2,48+2,48+2,46+2,57+2,60+2,60+2,60+2,57+2,59+2,66+2,66+2,66+2,59+2,39.0,25.0,66.0,58.0,18.0,50.0,23.0,22.0,48.0,60.0,53.0,44.0,48.0,58.0,60.0,52.0,60.0,63.0,83.0,20.0,68.0,65.0,21.0,23.0,28.0,55.0,64.0,68.0,66.0,6.0,5.0,7.0,11.0,13.0,€930K,Defender,26-30
L. Rolón,23,Argentina,67,75,1100000.0,1000.0,1737,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,RM,22.0,"Jul 24, 2018",0,2019,5'7,154lbs,56+2,56+2,56+2,65+2,61+2,61+2,61+2,65+2,64+2,64+2,64+2,65+2,61+2,61+2,61+2,65+2,60+2,57+2,57+2,57+2,60+2,58+2,54+2,54+2,54+2,58+2,70.0,47.0,55.0,66.0,32.0,71.0,70.0,62.0,58.0,67.0,76.0,79.0,76.0,65.0,76.0,30.0,80.0,64.0,61.0,59.0,66.0,59.0,55.0,61.0,45.0,57.0,32.0,46.0,48.0,14.0,10.0,11.0,13.0,13.0,€1.7M,Midfielder,22-25
T. Casasola,22,Argentina,67,75,1100000.0,2000.0,1743,Right,1.0,3.0,2.0,High/ High,Normal,No,RM,15.0,"Jan 30, 2018",0,2020,6'2,185lbs,59+2,59+2,59+2,63+2,61+2,61+2,61+2,63+2,63+2,63+2,63+2,65+2,64+2,64+2,64+2,65+2,67+2,67+2,67+2,67+2,67+2,67+2,68+2,68+2,68+2,67+2,69.0,50.0,66.0,68.0,35.0,66.0,31.0,34.0,65.0,68.0,68.0,67.0,61.0,58.0,50.0,42.0,74.0,75.0,82.0,38.0,70.0,64.0,63.0,66.0,47.0,62.0,62.0,70.0,73.0,13.0,13.0,11.0,13.0,11.0,€2M,Midfielder,22-25
L. Maciel,22,Argentina,67,75,975000.0,5000.0,1700,Right,1.0,3.0,2.0,Low/ Medium,Normal,No,CDM,5.0,"May 20, 2016",0,2020,5'10,176lbs,54+2,54+2,54+2,57+2,57+2,57+2,57+2,57+2,59+2,59+2,59+2,59+2,62+2,62+2,62+2,59+2,64+2,66+2,66+2,66+2,64+2,65+2,65+2,65+2,65+2,65+2,50.0,38.0,56.0,71.0,34.0,59.0,40.0,40.0,63.0,64.0,74.0,65.0,68.0,63.0,77.0,58.0,73.0,66.0,61.0,46.0,69.0,69.0,41.0,60.0,41.0,60.0,66.0,67.0,68.0,7.0,14.0,7.0,11.0,14.0,€1.7M,Midfielder,22-25
S. Gallucci,27,Argentina,67,69,750000.0,2000.0,1721,Right,1.0,3.0,2.0,Medium/ High,Lean,No,RDM,5.0,"Jun 28, 2017",0,2019,5'11,157lbs,56+2,56+2,56+2,57+2,56+2,56+2,56+2,57+2,57+2,57+2,57+2,58+2,60+2,60+2,60+2,58+2,63+2,66+2,66+2,66+2,63+2,64+2,66+2,66+2,66+2,64+2,59.0,45.0,63.0,71.0,43.0,49.0,42.0,49.0,63.0,59.0,64.0,62.0,69.0,65.0,59.0,51.0,60.0,71.0,72.0,57.0,74.0,62.0,57.0,48.0,46.0,59.0,72.0,72.0,56.0,10.0,14.0,11.0,12.0,14.0,€1.1M,Midfielder,26-30
M. Gómez,19,Argentina,67,79,1300000.0,3000.0,1719,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,LM,33.0,"May 4, 2018",0,2021,5'7,143lbs,62+2,62+2,62+2,65+2,63+2,63+2,63+2,65+2,63+2,63+2,63+2,65+2,59+2,59+2,59+2,65+2,60+2,56+2,56+2,56+2,60+2,59+2,55+2,55+2,55+2,59+2,61.0,52.0,59.0,63.0,45.0,71.0,46.0,43.0,58.0,66.0,82.0,80.0,77.0,64.0,80.0,62.0,56.0,68.0,57.0,44.0,52.0,45.0,66.0,53.0,55.0,66.0,59.0,47.0,54.0,13.0,11.0,10.0,10.0,10.0,€2.2M,Midfielder,16-21
F. Telechea,36,Argentina,67,67,270000.0,4000.0,1691,Right,1.0,3.0,3.0,Medium/ Low,Stocky,No,ST,9.0,"Jul 22, 2017",0,2023,5'11,174lbs,66+2,66+2,66+2,64+2,65+2,65+2,65+2,64+2,64+2,64+2,64+2,63+2,58+2,58+2,58+2,63+2,45+2,46+2,46+2,46+2,45+2,42+2,43+2,43+2,43+2,42+2,62.0,64.0,70.0,64.0,67.0,67.0,49.0,52.0,60.0,68.0,63.0,63.0,67.0,62.0,65.0,70.0,87.0,38.0,73.0,62.0,70.0,21.0,65.0,66.0,70.0,65.0,23.0,22.0,21.0,15.0,12.0,14.0,9.0,10.0,€392K,Attacker,36-40
L. Geminiani,27,Argentina,67,68,700000.0,5000.0,1607,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RB,4.0,"Jul 1, 2012",0,2019,5'10,163lbs,52+2,52+2,52+2,59+2,55+2,55+2,55+2,59+2,55+2,55+2,55+2,61+2,56+2,56+2,56+2,61+2,66+2,61+2,61+2,61+2,66+2,65+2,63+2,63+2,63+2,65+2,70.0,30.0,54.0,59.0,28.0,71.0,39.0,22.0,55.0,61.0,73.0,77.0,70.0,59.0,64.0,38.0,58.0,70.0,63.0,30.0,72.0,68.0,57.0,39.0,27.0,53.0,59.0,66.0,67.0,14.0,8.0,12.0,14.0,13.0,€1.1M,Defender,26-30
M. Garrido,32,Argentina,67,67,600000.0,5000.0,1795,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,LM,10.0,"Jan 1, 2015",0,2019,5'7,148lbs,61+2,61+2,61+2,65+2,64+2,64+2,64+2,65+2,66+2,66+2,66+2,66+2,65+2,65+2,65+2,66+2,62+2,61+2,61+2,61+2,62+2,60+2,55+2,55+2,55+2,60+2,68.0,60.0,35.0,69.0,52.0,64.0,65.0,75.0,63.0,68.0,68.0,68.0,70.0,66.0,78.0,68.0,69.0,70.0,57.0,68.0,49.0,58.0,61.0,67.0,59.0,64.0,45.0,61.0,53.0,14.0,7.0,5.0,7.0,8.0,€870K,Midfielder,31-35
B. Vides,25,Argentina,67,72,1000000.0,7000.0,1693,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,ST,32.0,"Jul 1, 2012",0,2020,5'10,161lbs,66+2,66+2,66+2,64+2,65+2,65+2,65+2,64+2,64+2,64+2,64+2,64+2,60+2,60+2,60+2,64+2,53+2,51+2,51+2,51+2,53+2,51+2,48+2,48+2,48+2,51+2,53.0,66.0,62.0,66.0,49.0,63.0,62.0,46.0,52.0,65.0,70.0,72.0,68.0,66.0,69.0,68.0,57.0,68.0,64.0,62.0,59.0,37.0,71.0,58.0,57.0,64.0,31.0,39.0,36.0,13.0,16.0,8.0,10.0,10.0,€1.6M,Attacker,22-25
L. Comas,23,Argentina,67,73,1000000.0,5000.0,1596,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,LM,7.0,"Jan 1, 2012",0,2020,5'8,148lbs,61+2,61+2,61+2,67+2,65+2,65+2,65+2,67+2,65+2,65+2,65+2,67+2,59+2,59+2,59+2,67+2,52+2,44+2,44+2,44+2,52+2,49+2,34+2,34+2,34+2,49+2,60.0,61.0,37.0,60.0,55.0,72.0,51.0,40.0,55.0,62.0,88.0,85.0,84.0,61.0,76.0,61.0,52.0,83.0,34.0,55.0,25.0,22.0,71.0,62.0,54.0,60.0,20.0,26.0,35.0,13.0,10.0,12.0,6.0,8.0,€1.7M,Midfielder,22-25
M. Gelabert,36,Argentina,66,66,200000.0,3000.0,1754,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,CDM,5.0,"Jul 28, 2014",0,2019,5'9,159lbs,59+2,59+2,59+2,61+2,62+2,62+2,62+2,61+2,64+2,64+2,64+2,60+2,64+2,64+2,64+2,60+2,57+2,62+2,62+2,62+2,57+2,56+2,60+2,60+2,60+2,56+2,52.0,48.0,56.0,67.0,47.0,66.0,74.0,70.0,65.0,74.0,47.0,48.0,63.0,75.0,68.0,59.0,63.0,36.0,72.0,56.0,75.0,63.0,55.0,73.0,63.0,70.0,50.0,54.0,53.0,13.0,14.0,9.0,12.0,14.0,€290K,Midfielder,36-40
P. Barrios,28,Argentina,66,68,600000.0,4000.0,1639,Right,1.0,3.0,2.0,Medium/ Medium,Stocky,No,CB,4.0,"Aug 8, 2018",0,2019,5'11,181lbs,52+2,52+2,52+2,54+2,52+2,52+2,52+2,54+2,53+2,53+2,53+2,55+2,55+2,55+2,55+2,55+2,64+2,62+2,62+2,62+2,64+2,65+2,65+2,65+2,65+2,65+2,68.0,33.0,62.0,56.0,34.0,49.0,28.0,38.0,52.0,58.0,68.0,69.0,66.0,66.0,67.0,62.0,57.0,70.0,69.0,58.0,70.0,67.0,34.0,53.0,41.0,54.0,65.0,66.0,66.0,6.0,9.0,11.0,13.0,8.0,€945K,Defender,26-30
F. Moyano,20,Argentina,66,79,1200000.0,4000.0,1712,Right,1.0,3.0,3.0,Medium/ High,Normal,No,RDM,34.0,"Dec 4, 2017",0,2021,5'7,159lbs,56+2,56+2,56+2,59+2,59+2,59+2,59+2,59+2,62+2,62+2,62+2,61+2,64+2,64+2,64+2,61+2,63+2,66+2,66+2,66+2,63+2,63+2,64+2,64+2,64+2,63+2,44.0,45.0,62.0,81.0,35.0,65.0,43.0,46.0,67.0,69.0,59.0,64.0,65.0,63.0,74.0,59.0,66.0,72.0,63.0,43.0,64.0,55.0,42.0,59.0,53.0,65.0,65.0,67.0,62.0,12.0,6.0,13.0,14.0,15.0,€2.6M,Midfielder,16-21
N. Gauna,26,Argentina,66,67,750000.0,2000.0,1584,Left,1.0,3.0,3.0,High/ Medium,Lean,No,LM,11.0,"Jun 1, 2017",0,2018,5'8,154lbs,60+2,60+2,60+2,65+2,62+2,62+2,62+2,65+2,62+2,62+2,62+2,65+2,58+2,58+2,58+2,65+2,53+2,49+2,49+2,49+2,53+2,49+2,42+2,42+2,42+2,49+2,71.0,65.0,45.0,66.0,49.0,72.0,62.0,66.0,52.0,67.0,71.0,67.0,66.0,55.0,74.0,58.0,35.0,65.0,54.0,48.0,31.0,37.0,57.0,58.0,49.0,53.0,56.0,28.0,17.0,9.0,6.0,8.0,9.0,11.0,€1.1M,Midfielder,26-30
D. Herner,34,Argentina,66,66,200000.0,1000.0,1380,Right,1.0,2.0,2.0,Low/ Medium,Normal,No,RCB,4.0,"Dec 11, 2015",0,2018,6'1,183lbs,45+2,45+2,45+2,38+2,40+2,40+2,40+2,38+2,40+2,40+2,40+2,39+2,45+2,45+2,45+2,39+2,50+2,57+2,57+2,57+2,50+2,53+2,64+2,64+2,64+2,53+2,32.0,27.0,67.0,48.0,50.0,34.0,32.0,41.0,48.0,50.0,34.0,34.0,33.0,64.0,44.0,54.0,35.0,34.0,85.0,43.0,72.0,68.0,29.0,31.0,40.0,48.0,65.0,64.0,63.0,14.0,12.0,8.0,13.0,12.0,€270K,Defender,31-35
F. Varela,22,Argentina,66,75,1000000.0,3000.0,1759,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,CAM,8.0,0,FC Porto,"Jun 30, 2019",5'9,141lbs,62+2,62+2,62+2,64+2,65+2,65+2,65+2,64+2,65+2,65+2,65+2,65+2,64+2,64+2,64+2,65+2,59+2,59+2,59+2,59+2,59+2,58+2,53+2,53+2,53+2,58+2,53.0,52.0,48.0,67.0,63.0,70.0,72.0,46.0,63.0,71.0,69.0,67.0,69.0,68.0,79.0,74.0,59.0,71.0,51.0,61.0,58.0,47.0,62.0,61.0,57.0,66.0,40.0,59.0,53.0,13.0,7.0,12.0,11.0,6.0,0,Midfielder,22-25
I. Arce,26,Argentina,66,69,550000.0,3000.0,942,Right,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,22.0,0,Unión de Santa Fe,"Jun 30, 2019",5'11,157lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,5.0,12.0,25.0,8.0,6.0,10.0,12.0,25.0,11.0,16.0,26.0,28.0,67.0,49.0,18.0,60.0,37.0,47.0,8.0,28.0,11.0,7.0,37.0,15.0,36.0,10.0,12.0,14.0,66.0,65.0,62.0,63.0,68.0,0,Goalkeeper,26-30
G. Rodríguez,27,Argentina,66,66,675000.0,4000.0,1532,Right,1.0,3.0,3.0,High/ Medium,Normal,No,RW,7.0,"Jul 1, 2014",0,2019,5'10,152lbs,62+2,62+2,62+2,65+2,65+2,65+2,65+2,65+2,63+2,63+2,63+2,64+2,56+2,56+2,56+2,64+2,51+2,44+2,44+2,44+2,51+2,47+2,37+2,37+2,37+2,47+2,60.0,63.0,42.0,64.0,55.0,70.0,40.0,38.0,35.0,67.0,71.0,72.0,67.0,66.0,69.0,67.0,37.0,76.0,51.0,55.0,34.0,15.0,67.0,58.0,48.0,65.0,40.0,24.0,27.0,14.0,14.0,11.0,6.0,9.0,€979K,Attacker,26-30
M. Melluso,20,Argentina,66,80,1300000.0,3000.0,1652,Left,1.0,3.0,3.0,Medium/ High,Normal,No,LB,32.0,"Jun 29, 2017",0,2021,5'7,139lbs,54+2,54+2,54+2,60+2,58+2,58+2,58+2,60+2,58+2,58+2,58+2,62+2,58+2,58+2,58+2,62+2,64+2,61+2,61+2,61+2,64+2,65+2,62+2,62+2,62+2,65+2,62.0,34.0,59.0,53.0,35.0,69.0,38.0,33.0,55.0,68.0,78.0,73.0,77.0,67.0,68.0,39.0,57.0,69.0,59.0,37.0,56.0,57.0,59.0,48.0,44.0,62.0,64.0,70.0,66.0,13.0,13.0,14.0,12.0,6.0,€2.7M,Defender,16-21
D. Blanco,23,Argentina,66,75,975000.0,5000.0,1629,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,LCM,8.0,0,Independiente,"Jun 30, 2019",5'6,139lbs,60+2,60+2,60+2,66+2,65+2,65+2,65+2,66+2,68+2,68+2,68+2,67+2,64+2,64+2,64+2,67+2,54+2,53+2,53+2,53+2,54+2,51+2,43+2,43+2,43+2,51+2,57.0,58.0,36.0,70.0,45.0,67.0,51.0,50.0,65.0,73.0,72.0,71.0,86.0,67.0,61.0,55.0,57.0,68.0,52.0,56.0,49.0,35.0,66.0,68.0,42.0,62.0,32.0,38.0,30.0,10.0,8.0,11.0,13.0,10.0,0,Midfielder,22-25
B. Cufré,21,Argentina,66,77,975000.0,3000.0,1738,Left,1.0,2.0,3.0,Medium/ Medium,Lean,No,LB,3.0,"Sep 30, 2015",0,2021,5'10,181lbs,59+2,59+2,59+2,65+2,63+2,63+2,63+2,65+2,64+2,64+2,64+2,67+2,65+2,65+2,65+2,67+2,66+2,64+2,64+2,64+2,66+2,64+2,61+2,61+2,61+2,64+2,70.0,48.0,50.0,67.0,47.0,68.0,45.0,35.0,64.0,72.0,72.0,70.0,73.0,57.0,52.0,56.0,70.0,84.0,71.0,54.0,54.0,58.0,64.0,64.0,46.0,66.0,68.0,59.0,56.0,6.0,7.0,12.0,13.0,6.0,€1.7M,Defender,16-21
G. Milan,30,Argentina,66,66,475000.0,3000.0,1368,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CB,5.0,"Jul 7, 2017",0,2019,6'4,203lbs,43+2,43+2,43+2,33+2,37+2,37+2,37+2,33+2,37+2,37+2,37+2,36+2,45+2,45+2,45+2,36+2,52+2,59+2,59+2,59+2,52+2,55+2,65+2,65+2,65+2,55+2,26.0,23.0,71.0,59.0,32.0,14.0,27.0,50.0,35.0,49.0,31.0,33.0,46.0,56.0,36.0,67.0,46.0,66.0,91.0,27.0,63.0,70.0,22.0,37.0,40.0,55.0,60.0,66.0,62.0,15.0,12.0,15.0,14.0,7.0,€784K,Defender,26-30
M. Sánchez,30,Argentina,66,66,475000.0,4000.0,1748,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,CDM,15.0,"Aug 7, 2018",0,2019,5'8,157lbs,56+2,56+2,56+2,60+2,60+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,63+2,63+2,63+2,61+2,64+2,64+2,64+2,64+2,64+2,63+2,61+2,61+2,61+2,63+2,49.0,47.0,43.0,66.0,59.0,63.0,57.0,58.0,58.0,65.0,70.0,69.0,64.0,69.0,76.0,51.0,51.0,73.0,62.0,54.0,65.0,67.0,52.0,63.0,50.0,65.0,62.0,63.0,64.0,10.0,10.0,6.0,16.0,16.0,€689K,Midfielder,26-30
S. Moyano,27,Argentina,66,69,550000.0,3000.0,1118,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,15.0,"Jul 27, 2018",0,2019,6'2,172lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,20.0,12.0,24.0,16.0,21.0,20.0,19.0,24.0,25.0,49.0,44.0,36.0,56.0,50.0,20.0,59.0,36.0,67.0,17.0,19.0,27.0,14.0,20.0,22.0,41.0,23.0,13.0,15.0,65.0,66.0,64.0,65.0,71.0,€866K,Goalkeeper,26-30
A. Arregui,25,Argentina,66,69,675000.0,3000.0,1802,Right,1.0,3.0,2.0,Low/ High,Normal,No,RCM,13.0,"Jan 1, 2014",0,2023,5'9,163lbs,59+2,59+2,59+2,59+2,59+2,59+2,59+2,59+2,60+2,60+2,60+2,60+2,62+2,62+2,62+2,60+2,63+2,65+2,65+2,65+2,63+2,64+2,66+2,66+2,66+2,64+2,45.0,52.0,68.0,63.0,58.0,62.0,39.0,36.0,63.0,64.0,71.0,69.0,68.0,55.0,69.0,61.0,82.0,82.0,69.0,63.0,82.0,67.0,50.0,56.0,53.0,62.0,59.0,68.0,65.0,9.0,16.0,7.0,16.0,15.0,€1M,Midfielder,22-25
M. Ojeda,19,Argentina,66,80,1400000.0,3000.0,1575,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,LM,17.0,"Jul 18, 2017",0,2022,5'10,163lbs,60+2,60+2,60+2,64+2,62+2,62+2,62+2,64+2,63+2,63+2,63+2,65+2,59+2,59+2,59+2,65+2,52+2,48+2,48+2,48+2,52+2,49+2,40+2,40+2,40+2,49+2,64.0,57.0,57.0,67.0,41.0,67.0,55.0,31.0,64.0,66.0,75.0,79.0,78.0,61.0,78.0,53.0,45.0,69.0,49.0,56.0,44.0,42.0,59.0,54.0,46.0,63.0,19.0,21.0,28.0,7.0,15.0,5.0,13.0,10.0,€2.9M,Midfielder,16-21
R. Blanco,28,Argentina,66,66,650000.0,2000.0,1621,Left,1.0,3.0,3.0,Medium/ Medium,Lean,No,CAM,10.0,"Jan 7, 2018",0,2018,5'4,141lbs,58+2,58+2,58+2,63+2,62+2,62+2,62+2,63+2,64+2,64+2,64+2,63+2,60+2,60+2,60+2,63+2,49+2,48+2,48+2,48+2,49+2,46+2,39+2,39+2,39+2,46+2,63.0,60.0,39.0,70.0,55.0,68.0,65.0,71.0,66.0,66.0,66.0,65.0,55.0,47.0,85.0,59.0,56.0,55.0,44.0,69.0,39.0,22.0,59.0,68.0,63.0,59.0,40.0,35.0,28.0,5.0,10.0,10.0,11.0,7.0,€878K,Midfielder,26-30
N. Molina,20,Argentina,66,76,900000.0,4000.0,1668,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,RB,18.0,0,Boca Juniors,"Dec 31, 2018",5'9,154lbs,52+2,52+2,52+2,58+2,55+2,55+2,55+2,58+2,57+2,57+2,57+2,61+2,59+2,59+2,59+2,61+2,66+2,63+2,63+2,63+2,66+2,65+2,62+2,62+2,62+2,65+2,65.0,24.0,47.0,64.0,30.0,60.0,52.0,32.0,58.0,64.0,79.0,70.0,72.0,62.0,74.0,53.0,76.0,78.0,65.0,38.0,60.0,70.0,56.0,50.0,38.0,63.0,60.0,65.0,58.0,12.0,13.0,8.0,5.0,10.0,0,Defender,16-21
P. Becker,25,Argentina,66,69,800000.0,5000.0,1705,Right,1.0,3.0,3.0,Medium/ Low,Lean,No,RM,11.0,0,Rosario Central,"Dec 31, 2018",5'8,159lbs,61+2,61+2,61+2,65+2,64+2,64+2,64+2,65+2,65+2,65+2,65+2,65+2,60+2,60+2,60+2,65+2,51+2,49+2,49+2,49+2,51+2,48+2,43+2,43+2,43+2,48+2,65.0,49.0,50.0,66.0,34.0,65.0,68.0,69.0,65.0,66.0,82.0,83.0,77.0,61.0,77.0,69.0,82.0,46.0,64.0,67.0,58.0,48.0,60.0,68.0,55.0,55.0,20.0,23.0,21.0,10.0,7.0,13.0,10.0,7.0,0,Midfielder,22-25
F. Castillón,32,Argentina,66,66,500000.0,4000.0,1697,Right,1.0,3.0,2.0,High/ Low,Normal,No,RM,19.0,"Jul 23, 2018",0,2023,5'8,157lbs,64+2,64+2,64+2,65+2,65+2,65+2,65+2,65+2,64+2,64+2,64+2,64+2,58+2,58+2,58+2,64+2,48+2,45+2,45+2,45+2,48+2,45+2,40+2,40+2,40+2,45+2,59.0,61.0,58.0,62.0,59.0,68.0,60.0,57.0,56.0,62.0,77.0,81.0,79.0,64.0,77.0,70.0,75.0,59.0,67.0,68.0,43.0,20.0,62.0,64.0,67.0,63.0,27.0,25.0,21.0,14.0,11.0,8.0,9.0,7.0,€725K,Midfielder,31-35
M. Tévez,21,Argentina,66,77,1100000.0,5000.0,1668,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,RW,32.0,0,Newell's Old Boys,"Jun 30, 2019",5'7,152lbs,62+2,62+2,62+2,66+2,65+2,65+2,65+2,66+2,65+2,65+2,65+2,66+2,59+2,59+2,59+2,66+2,50+2,46+2,46+2,46+2,50+2,47+2,37+2,37+2,37+2,47+2,60.0,57.0,49.0,63.0,56.0,69.0,60.0,55.0,64.0,68.0,82.0,83.0,83.0,61.0,82.0,69.0,55.0,73.0,58.0,62.0,39.0,22.0,60.0,61.0,56.0,55.0,23.0,21.0,26.0,8.0,8.0,16.0,11.0,8.0,0,Attacker,16-21
J. Álvarez,22,Argentina,66,74,950000.0,4000.0,1603,Right,1.0,3.0,3.0,High/ Medium,Normal,No,LM,22.0,"Apr 25, 2017",0,2021,5'9,157lbs,60+2,60+2,60+2,64+2,63+2,63+2,63+2,64+2,63+2,63+2,63+2,64+2,59+2,59+2,59+2,64+2,53+2,50+2,50+2,50+2,53+2,50+2,44+2,44+2,44+2,50+2,59.0,57.0,38.0,67.0,47.0,68.0,51.0,42.0,57.0,69.0,75.0,78.0,72.0,64.0,72.0,65.0,51.0,67.0,63.0,48.0,41.0,25.0,54.0,58.0,59.0,60.0,46.0,35.0,31.0,10.0,8.0,7.0,13.0,6.0,€1.6M,Midfielder,22-25
L. Rodríguez,24,Argentina,66,71,725000.0,2000.0,1863,Left,1.0,2.0,3.0,Medium/ Medium,Normal,No,LB,20.0,0,Tiburones Rojos de Veracruz,"Jun 30, 2019",5'6,157lbs,56+2,56+2,56+2,64+2,60+2,60+2,60+2,64+2,63+2,63+2,63+2,65+2,63+2,63+2,63+2,65+2,65+2,63+2,63+2,63+2,65+2,64+2,62+2,62+2,62+2,64+2,74.0,50.0,53.0,64.0,45.0,68.0,74.0,78.0,68.0,67.0,75.0,73.0,80.0,56.0,86.0,35.0,75.0,67.0,59.0,63.0,72.0,61.0,56.0,62.0,44.0,65.0,64.0,62.0,64.0,14.0,15.0,15.0,15.0,9.0,0,Defender,22-25
