Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
M. Pisano,26,Argentina,70,70,1900000.0,8000.0,1732,Left,1.0,3.0,3.0,Medium/ Low,Lean,No,RW,10.0,"Jul 23, 2018",0,2023,5.5,134.0,64.0,64.0,64.0,70.0,69.0,69.0,69.0,70.0,69.0,69.0,69.0,69.0,65.0,65.0,65.0,69.0,57.0,52.0,52.0,52.0,57.0,53.0,43.0,43.0,43.0,53.0,68.0,66.0,43.0,66.0,48.0,78.0,72.0,66.0,67.0,69.0,76.0,75.0,76.0,70.0,76.0,70.0,60.0,67.0,33.0,71.0,43.0,36.0,63.0,69.0,49.0,68.0,29.0,44.0,37.0,7.0,10.0,7.0,13.0,8.0,€2.8M
L. Licht,37,Argentina,70,70,200000.0,6000.0,1939,Left,1.0,4.0,3.0,High/ Medium,Normal,No,LB,25.0,"Jul 21, 2012",0,2020,5.9,159.0,61.0,61.0,61.0,66.0,63.0,63.0,63.0,66.0,63.0,63.0,63.0,66.0,64.0,64.0,64.0,66.0,69.0,66.0,66.0,66.0,69.0,68.0,66.0,66.0,66.0,68.0,80.0,52.0,53.0,52.0,48.0,76.0,73.0,68.0,71.0,69.0,73.0,72.0,71.0,66.0,73.0,71.0,71.0,69.0,64.0,68.0,65.0,67.0,53.0,64.0,84.0,74.0,71.0,73.0,71.0,8.0,14.0,6.0,15.0,8.0,€300K
V. Malcorra,30,Argentina,70,70,1600000.0,12000.0,1977,Left,1.0,4.0,3.0,Medium/ Medium,Normal,No,LDM,10.0,"Jul 8, 2018",0,2018,5.7,163.0,65.0,65.0,65.0,69.0,68.0,68.0,68.0,69.0,69.0,69.0,69.0,70.0,68.0,68.0,68.0,70.0,67.0,66.0,66.0,66.0,67.0,66.0,62.0,62.0,62.0,66.0,70.0,61.0,47.0,70.0,49.0,71.0,81.0,82.0,68.0,74.0,76.0,75.0,77.0,70.0,78.0,78.0,78.0,74.0,66.0,65.0,56.0,58.0,60.0,71.0,70.0,71.0,70.0,64.0,56.0,7.0,15.0,12.0,14.0,14.0,€2.8M
N. Pérez,18,Argentina,70,84,3300000.0,9000.0,1394,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CB,6.0,0,Atlético Madrid,"Jun 30, 2019",6.1,168.0,42.0,42.0,42.0,39.0,40.0,40.0,40.0,39.0,41.0,41.0,41.0,42.0,47.0,47.0,47.0,42.0,59.0,62.0,62.0,62.0,59.0,63.0,68.0,68.0,68.0,63.0,21.0,21.0,66.0,65.0,22.0,18.0,21.0,32.0,42.0,58.0,67.0,61.0,52.0,75.0,55.0,42.0,69.0,54.0,62.0,16.0,72.0,71.0,18.0,22.0,40.0,51.0,65.0,75.0,72.0,9.0,8.0,8.0,9.0,6.0,0
A. Bastía,39,Argentina,70,70,120000.0,5000.0,1855,Right,1.0,3.0,3.0,Medium/ High,Lean,No,CDM,14.0,"Feb 11, 2016",0,2019,5.1,163.0,62.0,62.0,62.0,63.0,63.0,63.0,63.0,63.0,64.0,64.0,64.0,63.0,66.0,66.0,66.0,63.0,65.0,68.0,68.0,68.0,65.0,64.0,68.0,68.0,68.0,64.0,61.0,54.0,67.0,72.0,61.0,73.0,46.0,60.0,63.0,67.0,59.0,44.0,58.0,60.0,59.0,67.0,70.0,63.0,74.0,70.0,82.0,78.0,62.0,63.0,76.0,72.0,64.0,67.0,63.0,11.0,11.0,15.0,9.0,6.0,€180K
O. Benítez,25,Argentina,70,73,2200000.0,7000.0,1876,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,RW,9.0,0,SL Benfica,"Jun 30, 2019",6.0,185.0,68.0,68.0,68.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,69.0,64.0,63.0,63.0,63.0,64.0,62.0,61.0,61.0,61.0,62.0,66.0,63.0,69.0,68.0,52.0,77.0,66.0,46.0,67.0,76.0,73.0,75.0,73.0,66.0,74.0,69.0,74.0,70.0,74.0,63.0,59.0,55.0,66.0,62.0,57.0,68.0,57.0,56.0,50.0,12.0,7.0,15.0,9.0,10.0,0
N. Domínguez,20,Argentina,70,82,3100000.0,7000.0,1887,Right,1.0,4.0,3.0,High/ High,Lean,No,LCM,28.0,"Jan 3, 2017",0,2021,5.1,161.0,65.0,65.0,65.0,67.0,67.0,67.0,67.0,67.0,68.0,68.0,68.0,68.0,69.0,69.0,69.0,68.0,70.0,70.0,70.0,70.0,70.0,70.0,68.0,68.0,68.0,70.0,62.0,64.0,59.0,73.0,56.0,68.0,50.0,56.0,66.0,72.0,71.0,72.0,71.0,66.0,70.0,67.0,72.0,83.0,65.0,63.0,70.0,69.0,62.0,65.0,44.0,68.0,68.0,72.0,70.0,6.0,11.0,9.0,10.0,5.0,€5.3M
L. Robertone,21,Argentina,69,79,1700000.0,6000.0,1744,Right,1.0,4.0,3.0,High/ Low,Normal,No,CAM,16.0,"Jul 1, 2016",0,2021,5.8,154.0,66.0,66.0,66.0,68.0,67.0,67.0,67.0,68.0,67.0,67.0,67.0,67.0,62.0,62.0,62.0,67.0,54.0,51.0,51.0,51.0,54.0,51.0,44.0,44.0,44.0,51.0,66.0,68.0,50.0,68.0,61.0,70.0,71.0,69.0,63.0,73.0,76.0,72.0,73.0,56.0,64.0,69.0,50.0,62.0,59.0,64.0,41.0,30.0,70.0,61.0,67.0,59.0,39.0,35.0,36.0,7.0,15.0,11.0,14.0,14.0,€2.9M
D. Batallini,22,Argentina,69,77,1500000.0,6000.0,1766,Left,1.0,2.0,3.0,High/ Low,Normal,No,RW,11.0,"Jan 1, 2016",0,2021,5.9,163.0,67.0,67.0,67.0,69.0,68.0,68.0,68.0,69.0,68.0,68.0,68.0,68.0,63.0,63.0,63.0,68.0,62.0,60.0,60.0,60.0,62.0,60.0,59.0,59.0,59.0,60.0,66.0,70.0,57.0,69.0,43.0,73.0,41.0,44.0,49.0,71.0,79.0,75.0,74.0,55.0,65.0,69.0,64.0,68.0,71.0,45.0,70.0,52.0,72.0,70.0,49.0,65.0,61.0,50.0,51.0,14.0,6.0,7.0,10.0,6.0,€2.6M
N. Fernández,22,Argentina,69,77,1600000.0,6000.0,1674,Right,1.0,3.0,3.0,High/ Low,Normal,No,ST,29.0,"Apr 8, 2013",0,2021,5.5,146.0,67.0,67.0,67.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,69.0,61.0,61.0,61.0,69.0,49.0,43.0,43.0,43.0,49.0,45.0,34.0,34.0,34.0,45.0,61.0,69.0,57.0,67.0,64.0,74.0,57.0,48.0,50.0,70.0,76.0,78.0,83.0,69.0,87.0,66.0,75.0,70.0,37.0,65.0,33.0,17.0,75.0,69.0,56.0,68.0,16.0,17.0,18.0,7.0,14.0,10.0,11.0,8.0,€2.7M
A. Spörle,22,Argentina,69,78,1400000.0,6000.0,1782,Left,1.0,3.0,3.0,High/ Medium,Normal,No,LB,33.0,"Jun 1, 2014",0,2020,6.1,168.0,60.0,60.0,60.0,63.0,61.0,61.0,61.0,63.0,61.0,61.0,61.0,64.0,62.0,62.0,62.0,64.0,67.0,65.0,65.0,65.0,67.0,67.0,66.0,66.0,66.0,67.0,67.0,44.0,57.0,65.0,47.0,65.0,49.0,31.0,60.0,64.0,79.0,75.0,66.0,64.0,52.0,65.0,67.0,77.0,79.0,47.0,61.0,67.0,63.0,57.0,58.0,60.0,64.0,68.0,66.0,10.0,10.0,11.0,14.0,13.0,€2.4M
K. Mac Allister,20,Argentina,69,80,1600000.0,4000.0,1686,Right,1.0,2.0,2.0,Medium/ High,Normal,No,LB,4.0,"Jan 1, 2016",0,2019,5.9,159.0,55.0,55.0,55.0,59.0,58.0,58.0,58.0,59.0,59.0,59.0,59.0,61.0,60.0,60.0,60.0,61.0,67.0,66.0,66.0,66.0,67.0,68.0,67.0,67.0,67.0,68.0,52.0,41.0,58.0,66.0,32.0,62.0,33.0,41.0,50.0,65.0,72.0,70.0,72.0,68.0,68.0,49.0,70.0,78.0,57.0,37.0,68.0,70.0,55.0,51.0,45.0,68.0,72.0,73.0,70.0,8.0,6.0,7.0,12.0,8.0,€2.6M
F. Álvarez,25,Argentina,69,74,1400000.0,6000.0,1687,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,CAM,11.0,"Sep 1, 2016",0,2022,6.0,154.0,63.0,63.0,63.0,67.0,66.0,66.0,66.0,67.0,68.0,68.0,68.0,68.0,64.0,64.0,64.0,68.0,53.0,52.0,52.0,52.0,53.0,49.0,43.0,43.0,43.0,49.0,60.0,67.0,48.0,72.0,59.0,75.0,60.0,52.0,67.0,71.0,76.0,74.0,69.0,62.0,59.0,66.0,61.0,75.0,67.0,60.0,49.0,34.0,50.0,71.0,57.0,55.0,29.0,28.0,23.0,8.0,6.0,14.0,7.0,11.0,€2.2M
M. Guanini,22,Argentina,69,77,1300000.0,6000.0,1417,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CB,28.0,"May 1, 2015",0,2020,6.3,190.0,41.0,41.0,41.0,36.0,37.0,37.0,37.0,36.0,39.0,39.0,39.0,40.0,47.0,47.0,47.0,40.0,55.0,61.0,61.0,61.0,55.0,58.0,67.0,67.0,67.0,58.0,36.0,21.0,74.0,54.0,33.0,34.0,36.0,34.0,49.0,39.0,33.0,29.0,55.0,66.0,46.0,41.0,48.0,74.0,89.0,23.0,71.0,69.0,28.0,34.0,49.0,58.0,68.0,68.0,67.0,15.0,10.0,10.0,6.0,8.0,€2.3M
F. Andrada,24,Argentina,69,75,1500000.0,7000.0,1728,Right,1.0,3.0,3.0,High/ Medium,Normal,No,ST,9.0,"Jan 31, 2018",0,2020,5.11,168.0,67.0,67.0,67.0,66.0,67.0,67.0,67.0,66.0,66.0,66.0,66.0,65.0,60.0,60.0,60.0,65.0,49.0,46.0,46.0,46.0,49.0,46.0,41.0,41.0,41.0,46.0,58.0,68.0,64.0,61.0,56.0,66.0,60.0,61.0,59.0,65.0,75.0,78.0,74.0,64.0,77.0,76.0,73.0,66.0,72.0,78.0,43.0,27.0,62.0,68.0,66.0,65.0,22.0,24.0,19.0,10.0,11.0,6.0,13.0,6.0,€2.5M
L. Ibáñez,29,Argentina,69,69,800000.0,13000.0,2036,Left,1.0,2.0,3.0,High/ Medium,Normal,No,LB,88.0,"Aug 4, 2016",0,2019,5.7,161.0,68.0,68.0,68.0,70.0,69.0,69.0,69.0,70.0,68.0,68.0,68.0,70.0,67.0,67.0,67.0,70.0,69.0,67.0,67.0,67.0,69.0,68.0,65.0,65.0,65.0,68.0,70.0,61.0,55.0,65.0,68.0,73.0,82.0,78.0,67.0,75.0,79.0,80.0,83.0,68.0,80.0,83.0,76.0,77.0,59.0,75.0,75.0,63.0,65.0,60.0,74.0,63.0,67.0,66.0,63.0,11.0,7.0,10.0,13.0,8.0,€1.6M
C. Auzqui,27,Argentina,69,69,1100000.0,11000.0,1859,Right,1.0,3.0,3.0,High/ Low,Normal,No,RM,11.0,0,River Plate,"Jun 30, 2019",5.11,163.0,68.0,68.0,68.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,66.0,67.0,62.0,62.0,62.0,67.0,56.0,55.0,55.0,55.0,56.0,55.0,53.0,53.0,53.0,55.0,64.0,66.0,77.0,64.0,66.0,67.0,60.0,63.0,64.0,63.0,83.0,83.0,70.0,65.0,70.0,71.0,82.0,72.0,71.0,64.0,77.0,42.0,65.0,68.0,59.0,64.0,46.0,30.0,33.0,8.0,7.0,10.0,14.0,15.0,0
Y. Cabral,26,Argentina,69,74,1200000.0,9000.0,1414,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,LCB,31.0,0,Racing Club,"Jun 30, 2019",6.2,187.0,45.0,45.0,45.0,41.0,42.0,42.0,42.0,41.0,43.0,43.0,43.0,43.0,48.0,48.0,48.0,43.0,53.0,59.0,59.0,59.0,53.0,56.0,68.0,68.0,68.0,56.0,33.0,23.0,79.0,52.0,31.0,44.0,31.0,28.0,56.0,43.0,37.0,55.0,36.0,64.0,38.0,40.0,57.0,42.0,86.0,28.0,72.0,65.0,33.0,44.0,41.0,49.0,69.0,69.0,65.0,10.0,7.0,12.0,15.0,9.0,0
J. Carranza,37,Argentina,69,69,70000.0,3000.0,1059,Right,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,18.0,"Jul 23, 2018",0,2023,6.2,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,12.0,12.0,15.0,20.0,13.0,25.0,11.0,16.0,25.0,24.0,25.0,71.0,27.0,24.0,69.0,36.0,79.0,12.0,32.0,16.0,16.0,50.0,20.0,34.0,10.0,13.0,17.0,65.0,71.0,71.0,66.0,69.0,€102K
M. Laba,26,Argentina,69,71,1100000.0,7000.0,1863,Right,1.0,2.0,2.0,Medium/ High,Normal,No,CDM,26.0,"Jan 26, 2018",0,2018,5.9,154.0,61.0,61.0,61.0,61.0,62.0,62.0,62.0,61.0,63.0,63.0,63.0,63.0,65.0,65.0,65.0,63.0,66.0,67.0,67.0,67.0,66.0,66.0,66.0,66.0,66.0,66.0,52.0,49.0,59.0,69.0,47.0,60.0,63.0,61.0,64.0,68.0,67.0,69.0,68.0,69.0,73.0,69.0,72.0,80.0,68.0,61.0,73.0,69.0,57.0,59.0,57.0,59.0,64.0,66.0,65.0,13.0,14.0,9.0,15.0,14.0,€1.7M
G. Carabajal,26,Argentina,69,69,1100000.0,7000.0,1631,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,RDM,30.0,"Jul 23, 2018",0,2019,5.1,165.0,63.0,63.0,63.0,68.0,68.0,68.0,68.0,68.0,69.0,69.0,69.0,67.0,64.0,64.0,64.0,67.0,52.0,50.0,50.0,50.0,52.0,49.0,42.0,42.0,42.0,49.0,59.0,62.0,39.0,65.0,43.0,75.0,43.0,40.0,63.0,69.0,68.0,71.0,72.0,65.0,74.0,63.0,53.0,67.0,68.0,73.0,40.0,26.0,71.0,75.0,41.0,62.0,35.0,30.0,36.0,5.0,11.0,9.0,14.0,6.0,€1.6M
M. Cahais,30,Argentina,69,69,775000.0,6000.0,1632,Left,1.0,3.0,2.0,Low/ High,Normal,No,CB,6.0,"Jul 23, 2018",0,2023,6.1,176.0,51.0,51.0,51.0,48.0,49.0,49.0,49.0,48.0,50.0,50.0,50.0,50.0,55.0,55.0,55.0,50.0,61.0,63.0,63.0,63.0,61.0,62.0,68.0,68.0,68.0,62.0,48.0,34.0,68.0,64.0,46.0,50.0,47.0,41.0,54.0,51.0,49.0,53.0,57.0,63.0,48.0,64.0,66.0,67.0,81.0,53.0,69.0,71.0,31.0,44.0,55.0,64.0,61.0,72.0,70.0,9.0,12.0,12.0,6.0,16.0,€1.1M
A. Camargo,29,Argentina,69,69,1000000.0,3000.0,1757,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RCM,6.0,"Jun 1, 2015",0,2023,5.9,150.0,56.0,56.0,56.0,59.0,58.0,58.0,58.0,59.0,62.0,62.0,62.0,62.0,67.0,67.0,67.0,62.0,65.0,69.0,69.0,69.0,65.0,64.0,66.0,66.0,66.0,64.0,63.0,35.0,61.0,79.0,33.0,59.0,45.0,51.0,74.0,72.0,40.0,71.0,67.0,65.0,68.0,51.0,75.0,79.0,75.0,57.0,74.0,68.0,54.0,56.0,57.0,64.0,56.0,72.0,49.0,6.0,13.0,11.0,14.0,7.0,€1.4M
C. Luna,36,Argentina,69,69,375000.0,6000.0,1750,Right,1.0,3.0,2.0,Medium/ Medium,Stocky,No,ST,7.0,"Aug 7, 2014",0,2019,5.1,181.0,68.0,68.0,68.0,63.0,63.0,63.0,63.0,63.0,62.0,62.0,62.0,61.0,57.0,57.0,57.0,61.0,47.0,49.0,49.0,49.0,47.0,45.0,48.0,48.0,48.0,45.0,68.0,72.0,78.0,74.0,59.0,59.0,62.0,62.0,59.0,68.0,64.0,48.0,68.0,67.0,73.0,76.0,92.0,29.0,77.0,65.0,80.0,45.0,62.0,41.0,79.0,68.0,27.0,17.0,16.0,15.0,13.0,12.0,16.0,7.0,€563K
F. Noguera,25,Argentina,69,74,1200000.0,7000.0,1461,Right,1.0,2.0,2.0,Medium/ Medium,Stocky,No,LCB,18.0,"Jan 23, 2018",0,2018,6.4,214.0,49.0,49.0,49.0,43.0,45.0,45.0,45.0,43.0,44.0,44.0,44.0,45.0,49.0,49.0,49.0,45.0,55.0,60.0,60.0,60.0,55.0,57.0,67.0,67.0,67.0,57.0,29.0,45.0,72.0,51.0,28.0,37.0,31.0,29.0,44.0,48.0,44.0,45.0,46.0,58.0,52.0,35.0,66.0,68.0,91.0,28.0,72.0,65.0,51.0,38.0,32.0,60.0,71.0,68.0,64.0,7.0,16.0,9.0,13.0,8.0,€1.9M
P. Rodríguez,28,Argentina,69,69,1100000.0,4000.0,1752,Right,1.0,4.0,3.0,Medium/ Medium,Lean,No,LW,21.0,"Aug 22, 2018",0,2021,5.7,132.0,63.0,63.0,63.0,69.0,67.0,67.0,67.0,69.0,68.0,68.0,68.0,69.0,64.0,64.0,64.0,69.0,54.0,49.0,49.0,49.0,54.0,51.0,39.0,39.0,39.0,51.0,71.0,63.0,50.0,68.0,70.0,72.0,72.0,69.0,69.0,70.0,78.0,77.0,82.0,64.0,82.0,65.0,72.0,65.0,34.0,60.0,26.0,42.0,66.0,66.0,71.0,63.0,16.0,31.0,29.0,14.0,7.0,12.0,8.0,11.0,€2.2M
M. Pittón,23,Argentina,69,74,1400000.0,6000.0,1838,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,LCM,30.0,"Jan 1, 2015",0,2020,5.9,154.0,63.0,63.0,63.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,66.0,67.0,67.0,67.0,66.0,70.0,69.0,69.0,69.0,70.0,70.0,68.0,68.0,68.0,70.0,58.0,58.0,65.0,69.0,44.0,67.0,47.0,48.0,63.0,70.0,67.0,69.0,66.0,69.0,73.0,56.0,57.0,84.0,66.0,55.0,60.0,79.0,66.0,60.0,49.0,58.0,68.0,70.0,68.0,16.0,14.0,13.0,9.0,15.0,€2.2M
L. Diarte,25,Argentina,69,74,1200000.0,5000.0,1603,Left,1.0,3.0,2.0,Medium/ Medium,Lean,No,LB,20.0,"Jul 23, 2018",0,2019,5.9,161.0,50.0,50.0,50.0,53.0,51.0,51.0,51.0,53.0,51.0,51.0,51.0,55.0,54.0,54.0,54.0,55.0,67.0,63.0,63.0,63.0,67.0,68.0,68.0,68.0,68.0,68.0,53.0,26.0,57.0,62.0,28.0,57.0,31.0,33.0,35.0,65.0,59.0,65.0,65.0,74.0,68.0,40.0,91.0,77.0,68.0,23.0,56.0,61.0,47.0,34.0,43.0,65.0,70.0,76.0,82.0,7.0,14.0,7.0,14.0,15.0,€1.8M
G. Bojanich,33,Argentina,69,69,425000.0,6000.0,1396,Right,1.0,2.0,2.0,Low/ High,Stocky,No,LCB,23.0,"Jan 19, 2018",0,2019,6.3,187.0,43.0,43.0,43.0,39.0,40.0,40.0,40.0,39.0,41.0,41.0,41.0,43.0,49.0,49.0,49.0,43.0,57.0,62.0,62.0,62.0,57.0,59.0,68.0,68.0,68.0,59.0,34.0,22.0,72.0,61.0,30.0,37.0,26.0,24.0,58.0,48.0,42.0,44.0,31.0,58.0,33.0,43.0,73.0,73.0,90.0,24.0,63.0,72.0,28.0,27.0,37.0,68.0,71.0,67.0,61.0,15.0,6.0,12.0,8.0,6.0,€616K
B. Mansilla,21,Argentina,69,84,2300000.0,7000.0,1671,Left,1.0,3.0,3.0,Medium/ Low,Lean,No,LM,11.0,"Jan 1, 2015",0,2019,5.11,174.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,66.0,66.0,66.0,67.0,58.0,58.0,58.0,67.0,50.0,45.0,45.0,45.0,50.0,47.0,40.0,40.0,40.0,47.0,55.0,69.0,64.0,65.0,51.0,69.0,54.0,34.0,57.0,68.0,90.0,92.0,86.0,65.0,78.0,67.0,65.0,69.0,72.0,63.0,31.0,14.0,62.0,57.0,62.0,55.0,26.0,22.0,22.0,7.0,7.0,13.0,6.0,9.0,€4.9M
L. Ceballos,31,Argentina,69,69,700000.0,7000.0,1818,Right,1.0,4.0,3.0,High/ Medium,Normal,No,RB,3.0,"Jul 1, 2018",0,2019,5.5,148.0,56.0,56.0,56.0,63.0,60.0,60.0,60.0,63.0,62.0,62.0,62.0,65.0,63.0,63.0,63.0,65.0,68.0,65.0,65.0,65.0,68.0,67.0,63.0,63.0,63.0,67.0,71.0,41.0,56.0,67.0,42.0,66.0,53.0,42.0,64.0,65.0,77.0,80.0,91.0,65.0,91.0,50.0,88.0,77.0,46.0,44.0,74.0,65.0,53.0,62.0,44.0,54.0,63.0,66.0,64.0,6.0,14.0,8.0,12.0,11.0,€1M
E. Triverio,29,Argentina,69,69,1100000.0,13000.0,1665,Right,1.0,4.0,3.0,High/ Medium,Stocky,No,ST,21.0,"Jul 13, 2018",0,2023,6.0,172.0,67.0,67.0,67.0,62.0,65.0,65.0,65.0,62.0,62.0,62.0,62.0,60.0,57.0,57.0,57.0,60.0,47.0,45.0,45.0,45.0,47.0,45.0,44.0,44.0,44.0,45.0,43.0,68.0,70.0,55.0,68.0,65.0,56.0,60.0,40.0,66.0,59.0,62.0,62.0,69.0,55.0,72.0,78.0,64.0,74.0,68.0,44.0,36.0,71.0,62.0,70.0,67.0,25.0,22.0,27.0,8.0,11.0,16.0,9.0,10.0,€1.8M
C. Chávez,31,Argentina,69,69,925000.0,7000.0,1704,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,LW,11.0,"Jan 5, 2018",0,2020,5.7,146.0,67.0,67.0,67.0,68.0,68.0,68.0,68.0,68.0,67.0,67.0,67.0,67.0,61.0,61.0,61.0,67.0,51.0,47.0,47.0,47.0,51.0,48.0,40.0,40.0,40.0,48.0,55.0,70.0,60.0,63.0,66.0,74.0,63.0,44.0,54.0,72.0,78.0,74.0,75.0,66.0,83.0,69.0,55.0,68.0,42.0,68.0,44.0,28.0,65.0,62.0,67.0,67.0,24.0,32.0,24.0,9.0,14.0,11.0,12.0,13.0,€1.3M
I. Pillud,32,Argentina,69,69,575000.0,9000.0,1886,Right,1.0,3.0,2.0,High/ Medium,Stocky,No,RB,4.0,"Aug 1, 2010",0,2020,5.1,179.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,62.0,62.0,62.0,62.0,62.0,67.0,67.0,67.0,67.0,67.0,68.0,69.0,69.0,69.0,68.0,65.0,34.0,65.0,65.0,53.0,61.0,69.0,64.0,63.0,64.0,74.0,77.0,62.0,70.0,61.0,71.0,80.0,70.0,82.0,55.0,74.0,65.0,55.0,57.0,69.0,67.0,68.0,68.0,70.0,16.0,14.0,7.0,11.0,7.0,€863K
A. Costa,33,Argentina,69,69,625000.0,6000.0,1944,Left,2.0,3.0,3.0,Medium/ Medium,Normal,Yes,LCM,8.0,"Jul 23, 2018",0,2021,5.9,165.0,65.0,65.0,65.0,65.0,66.0,66.0,66.0,65.0,67.0,67.0,67.0,64.0,67.0,67.0,67.0,64.0,64.0,67.0,67.0,67.0,64.0,64.0,67.0,67.0,67.0,64.0,68.0,59.0,70.0,73.0,65.0,65.0,74.0,78.0,72.0,70.0,60.0,57.0,74.0,61.0,72.0,83.0,59.0,44.0,66.0,72.0,69.0,63.0,61.0,72.0,74.0,73.0,68.0,73.0,66.0,12.0,16.0,7.0,14.0,7.0,€906K
M. García,26,Argentina,69,69,1100000.0,6000.0,1766,Left,1.0,3.0,3.0,High/ Medium,Lean,No,LM,10.0,"Jul 1, 2016",0,2019,5.9,157.0,61.0,61.0,61.0,66.0,64.0,64.0,64.0,66.0,65.0,65.0,65.0,68.0,64.0,64.0,64.0,68.0,62.0,59.0,59.0,59.0,62.0,60.0,54.0,54.0,54.0,60.0,62.0,55.0,51.0,67.0,38.0,70.0,64.0,45.0,63.0,67.0,77.0,82.0,73.0,63.0,77.0,50.0,64.0,88.0,62.0,47.0,69.0,49.0,68.0,65.0,44.0,66.0,40.0,53.0,50.0,14.0,13.0,14.0,12.0,10.0,€1.6M
G. Maroni,19,Argentina,69,81,1800000.0,5000.0,1712,Right,1.0,3.0,3.0,High/ Low,Lean,No,CAM,10.0,0,Boca Juniors,"Jun 30, 2019",5.7,148.0,61.0,61.0,61.0,67.0,65.0,65.0,65.0,67.0,67.0,67.0,67.0,67.0,62.0,62.0,62.0,67.0,56.0,52.0,52.0,52.0,56.0,54.0,48.0,48.0,48.0,54.0,64.0,45.0,51.0,70.0,64.0,76.0,61.0,57.0,55.0,72.0,83.0,75.0,87.0,56.0,68.0,58.0,58.0,61.0,61.0,49.0,40.0,30.0,68.0,69.0,56.0,65.0,50.0,41.0,40.0,6.0,12.0,11.0,6.0,12.0,0
L. Barrera,27,Argentina,69,69,1100000.0,5000.0,1747,Left,1.0,3.0,3.0,High/ Medium,Normal,No,LM,23.0,"Jul 1, 2018",0,2021,5.1,172.0,64.0,64.0,64.0,67.0,66.0,66.0,66.0,67.0,65.0,65.0,65.0,67.0,63.0,63.0,63.0,67.0,61.0,57.0,57.0,57.0,61.0,59.0,52.0,52.0,52.0,59.0,66.0,62.0,47.0,62.0,51.0,71.0,52.0,43.0,62.0,69.0,78.0,83.0,70.0,68.0,68.0,76.0,60.0,76.0,58.0,64.0,62.0,48.0,58.0,60.0,40.0,52.0,38.0,52.0,45.0,13.0,7.0,11.0,13.0,14.0,€2.3M
E. Rescaldani,26,Argentina,69,72,1300000.0,8000.0,1553,Left,1.0,2.0,2.0,Medium/ Medium,Normal,No,ST,29.0,"Jul 30, 2018",0,2019,6.3,183.0,67.0,67.0,67.0,58.0,63.0,63.0,63.0,58.0,60.0,60.0,60.0,57.0,58.0,58.0,58.0,57.0,46.0,48.0,48.0,48.0,46.0,44.0,46.0,46.0,46.0,44.0,43.0,69.0,78.0,68.0,64.0,62.0,47.0,59.0,42.0,65.0,37.0,36.0,47.0,68.0,32.0,76.0,30.0,63.0,93.0,67.0,34.0,35.0,70.0,52.0,70.0,58.0,27.0,32.0,22.0,14.0,15.0,14.0,9.0,13.0,€2M
O. Scarione,32,Argentina,69,69,825000.0,12000.0,1801,Right,2.0,3.0,3.0,Medium/ Low,Normal,No,CAM,42.0,"Jul 14, 2017",0,2019,5.1,157.0,66.0,66.0,66.0,67.0,67.0,67.0,67.0,67.0,68.0,68.0,68.0,67.0,65.0,65.0,65.0,67.0,55.0,54.0,54.0,54.0,55.0,52.0,46.0,46.0,46.0,52.0,69.0,63.0,65.0,71.0,70.0,68.0,73.0,70.0,67.0,68.0,64.0,65.0,71.0,68.0,75.0,76.0,49.0,69.0,56.0,68.0,55.0,42.0,68.0,71.0,71.0,69.0,29.0,32.0,30.0,14.0,7.0,16.0,10.0,11.0,€1.7M
