Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
G. Maggiore,20,Italy,67,83,1700000.0,1000.0,1712,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,CM,25.0,"Jul 1, 2016",0,2023,6.0,152.0,58.0,58.0,58.0,59.0,61.0,61.0,61.0,59.0,63.0,63.0,63.0,61.0,66.0,66.0,66.0,61.0,62.0,66.0,66.0,66.0,62.0,62.0,62.0,62.0,62.0,62.0,43.0,45.0,52.0,70.0,48.0,63.0,55.0,42.0,67.0,66.0,56.0,58.0,60.0,69.0,65.0,63.0,63.0,72.0,65.0,59.0,65.0,69.0,58.0,66.0,53.0,67.0,55.0,65.0,63.0,6.0,8.0,9.0,8.0,6.0,€3.6M
A. Rossi,21,Italy,67,77,1300000.0,12000.0,1578,Right,1.0,2.0,3.0,High/ Low,Normal,No,ST,97.0,"Nov 3, 2016",0,2021,6.0,172.0,66.0,66.0,66.0,62.0,63.0,63.0,63.0,62.0,61.0,61.0,61.0,61.0,56.0,56.0,56.0,61.0,48.0,46.0,46.0,46.0,48.0,46.0,43.0,43.0,43.0,46.0,52.0,69.0,64.0,65.0,64.0,64.0,53.0,50.0,49.0,66.0,67.0,63.0,58.0,62.0,46.0,70.0,62.0,59.0,73.0,60.0,43.0,32.0,66.0,48.0,53.0,55.0,28.0,26.0,24.0,7.0,5.0,14.0,10.0,6.0,€2.4M
A. Nalini,28,Italy,67,67,775000.0,2000.0,1581,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,LS,9.0,"Jul 1, 2016",0,2019,5.11,159.0,63.0,63.0,63.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,60.0,60.0,60.0,66.0,49.0,46.0,46.0,46.0,49.0,45.0,38.0,38.0,38.0,45.0,63.0,65.0,43.0,65.0,52.0,72.0,53.0,43.0,55.0,70.0,68.0,69.0,65.0,63.0,70.0,69.0,45.0,59.0,61.0,58.0,40.0,20.0,67.0,66.0,57.0,71.0,22.0,30.0,23.0,13.0,8.0,10.0,8.0,9.0,€1.2M
M. Carretta,27,Italy,67,67,800000.0,2000.0,1614,Left,1.0,3.0,2.0,High/ Medium,Normal,No,LW,30.0,"Jul 12, 2018",0,2021,5.1,165.0,59.0,59.0,59.0,66.0,63.0,63.0,63.0,66.0,64.0,64.0,64.0,66.0,59.0,59.0,59.0,66.0,55.0,51.0,51.0,51.0,55.0,52.0,44.0,44.0,44.0,52.0,61.0,53.0,42.0,64.0,36.0,65.0,44.0,36.0,58.0,67.0,90.0,92.0,82.0,66.0,68.0,48.0,38.0,69.0,57.0,57.0,64.0,36.0,60.0,60.0,49.0,48.0,39.0,31.0,29.0,8.0,7.0,16.0,8.0,14.0,€1.3M
M. Zaccagni,23,Italy,67,75,1100000.0,2000.0,1674,Right,1.0,2.0,3.0,Medium/ Medium,Lean,No,CM,20.0,"Jul 1, 2012",0,2020,5.1,139.0,58.0,58.0,58.0,63.0,63.0,63.0,63.0,63.0,66.0,66.0,66.0,63.0,66.0,66.0,66.0,63.0,58.0,61.0,61.0,61.0,58.0,57.0,55.0,55.0,55.0,57.0,54.0,48.0,46.0,74.0,44.0,64.0,48.0,43.0,71.0,74.0,61.0,52.0,67.0,60.0,66.0,64.0,47.0,55.0,37.0,63.0,67.0,47.0,68.0,65.0,55.0,62.0,62.0,62.0,52.0,13.0,16.0,14.0,8.0,7.0,€2M
M. Pinato,23,Italy,67,75,1100000.0,13000.0,1835,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,LCM,14.0,0,Sassuolo,"Jun 30, 2019",5.9,146.0,62.0,62.0,62.0,66.0,65.0,65.0,65.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,65.0,65.0,65.0,66.0,65.0,63.0,63.0,63.0,65.0,63.0,60.0,56.0,73.0,52.0,66.0,53.0,51.0,67.0,70.0,73.0,75.0,77.0,60.0,70.0,58.0,67.0,69.0,65.0,55.0,62.0,61.0,61.0,65.0,61.0,64.0,60.0,69.0,63.0,9.0,15.0,10.0,11.0,8.0,0
M. Moscati,25,Italy,67,70,950000.0,2000.0,1884,Right,1.0,3.0,3.0,High/ Medium,Normal,No,CM,23.0,"Jul 10, 2018",0,2021,5.11,165.0,63.0,63.0,63.0,65.0,64.0,64.0,64.0,65.0,64.0,64.0,64.0,66.0,66.0,66.0,66.0,66.0,68.0,65.0,65.0,65.0,68.0,67.0,63.0,63.0,63.0,67.0,69.0,54.0,64.0,69.0,60.0,64.0,62.0,62.0,65.0,65.0,67.0,79.0,71.0,63.0,71.0,65.0,64.0,90.0,67.0,67.0,60.0,66.0,64.0,62.0,62.0,64.0,62.0,60.0,62.0,10.0,6.0,6.0,12.0,14.0,€1.5M
A. Barillà,30,Italy,67,67,700000.0,13000.0,1960,Left,1.0,3.0,2.0,Medium/ Medium,Normal,No,RCM,17.0,"Jul 3, 2017",0,2020,5.11,172.0,66.0,66.0,66.0,67.0,66.0,66.0,66.0,67.0,66.0,66.0,66.0,67.0,65.0,65.0,65.0,67.0,68.0,65.0,65.0,65.0,68.0,67.0,64.0,64.0,64.0,67.0,68.0,58.0,61.0,69.0,65.0,60.0,65.0,67.0,62.0,67.0,78.0,89.0,83.0,66.0,85.0,76.0,67.0,87.0,76.0,71.0,70.0,62.0,60.0,63.0,55.0,69.0,58.0,61.0,61.0,13.0,12.0,10.0,7.0,8.0,€1.3M
C. Dell'Orco,24,Italy,67,73,875000.0,12000.0,1619,Left,1.0,3.0,2.0,High/ Medium,Normal,No,LB,39.0,"Sep 3, 2015",0,2020,6.0,165.0,53.0,53.0,53.0,56.0,54.0,54.0,54.0,56.0,54.0,54.0,54.0,57.0,54.0,54.0,54.0,57.0,65.0,60.0,60.0,60.0,65.0,65.0,65.0,65.0,65.0,65.0,67.0,30.0,65.0,56.0,44.0,60.0,60.0,41.0,40.0,67.0,61.0,67.0,61.0,66.0,60.0,42.0,65.0,61.0,60.0,39.0,57.0,67.0,56.0,41.0,40.0,63.0,69.0,68.0,68.0,5.0,12.0,5.0,7.0,12.0,€1.7M
S. Molina,26,Italy,67,68,900000.0,2000.0,1708,Right,1.0,3.0,3.0,High/ Medium,Lean,No,RM,20.0,"Aug 8, 2018",0,2021,5.1,165.0,58.0,58.0,58.0,64.0,61.0,61.0,61.0,64.0,62.0,62.0,62.0,66.0,60.0,60.0,60.0,66.0,58.0,54.0,54.0,54.0,58.0,55.0,50.0,50.0,50.0,55.0,69.0,38.0,55.0,69.0,50.0,72.0,63.0,45.0,63.0,72.0,76.0,79.0,78.0,55.0,80.0,67.0,57.0,79.0,65.0,46.0,46.0,31.0,55.0,55.0,56.0,59.0,70.0,30.0,35.0,12.0,5.0,15.0,10.0,10.0,€1.5M
L. Clemenza,20,Italy,67,76,1200000.0,19000.0,1597,Left,1.0,4.0,3.0,High/ Low,Lean,No,CAM,38.0,0,Juventus,"Jun 30, 2019",5.9,170.0,59.0,59.0,59.0,66.0,64.0,64.0,64.0,66.0,66.0,66.0,66.0,67.0,61.0,61.0,61.0,67.0,53.0,49.0,49.0,49.0,53.0,48.0,38.0,38.0,38.0,48.0,66.0,55.0,43.0,72.0,59.0,76.0,75.0,75.0,63.0,77.0,69.0,67.0,68.0,56.0,69.0,64.0,40.0,67.0,32.0,50.0,34.0,20.0,56.0,62.0,64.0,62.0,44.0,28.0,28.0,3.0,2.0,4.0,5.0,4.0,0
F. Migliore,30,Italy,67,67,550000.0,2000.0,1763,Left,1.0,2.0,3.0,High/ Medium,Normal,No,LB,17.0,"Jul 5, 2018",0,2020,5.8,165.0,51.0,51.0,51.0,56.0,53.0,53.0,53.0,56.0,55.0,55.0,55.0,59.0,58.0,58.0,58.0,59.0,65.0,63.0,63.0,63.0,65.0,65.0,64.0,64.0,64.0,65.0,64.0,26.0,60.0,63.0,44.0,63.0,58.0,57.0,56.0,63.0,71.0,70.0,74.0,64.0,84.0,55.0,86.0,85.0,75.0,33.0,66.0,62.0,33.0,56.0,48.0,66.0,61.0,63.0,64.0,12.0,13.0,5.0,15.0,14.0,€880K
F. Orlando,21,Italy,67,79,1400000.0,2000.0,1590,Left,1.0,3.0,3.0,High/ Medium,Normal,No,RW,27.0,"Jul 18, 2018",0,2021,5.6,143.0,60.0,60.0,60.0,67.0,64.0,64.0,64.0,67.0,64.0,64.0,64.0,66.0,57.0,57.0,57.0,66.0,52.0,44.0,44.0,44.0,52.0,49.0,36.0,36.0,36.0,49.0,60.0,64.0,35.0,61.0,53.0,70.0,56.0,37.0,53.0,69.0,92.0,91.0,82.0,51.0,83.0,61.0,43.0,74.0,34.0,51.0,49.0,17.0,62.0,55.0,55.0,68.0,25.0,33.0,32.0,13.0,7.0,7.0,10.0,5.0,€2.5M
M. Bani,24,Italy,67,72,875000.0,5000.0,1293,Right,1.0,2.0,2.0,Medium/ High,Normal,No,RCB,14.0,"Jul 1, 2016",0,2020,6.2,172.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,39.0,39.0,39.0,41.0,45.0,45.0,45.0,41.0,55.0,59.0,59.0,59.0,55.0,58.0,66.0,66.0,66.0,58.0,12.0,12.0,65.0,55.0,17.0,50.0,13.0,17.0,47.0,52.0,53.0,62.0,54.0,63.0,44.0,23.0,75.0,63.0,79.0,11.0,67.0,65.0,12.0,15.0,19.0,59.0,57.0,74.0,69.0,9.0,14.0,8.0,6.0,11.0,€1.6M
D. Del Fabro,23,Italy,67,72,875000.0,20000.0,1448,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CB,24.0,0,Juventus,"Jun 30, 2019",6.2,179.0,45.0,45.0,45.0,41.0,42.0,42.0,42.0,41.0,42.0,42.0,42.0,43.0,46.0,46.0,46.0,43.0,55.0,58.0,58.0,58.0,55.0,58.0,66.0,66.0,66.0,58.0,25.0,23.0,70.0,51.0,34.0,44.0,22.0,21.0,47.0,47.0,65.0,59.0,55.0,53.0,67.0,54.0,90.0,66.0,72.0,40.0,71.0,64.0,22.0,32.0,36.0,60.0,73.0,66.0,64.0,3.0,3.0,3.0,3.0,3.0,0
D. Agazzi,25,Italy,67,70,950000.0,8000.0,1722,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,RCM,34.0,0,Atalanta,"Jun 30, 2019",5.8,154.0,56.0,56.0,56.0,61.0,61.0,61.0,61.0,61.0,63.0,63.0,63.0,63.0,65.0,65.0,65.0,63.0,66.0,66.0,66.0,66.0,66.0,64.0,62.0,62.0,62.0,64.0,59.0,34.0,45.0,70.0,39.0,65.0,40.0,35.0,67.0,67.0,69.0,60.0,77.0,68.0,82.0,59.0,57.0,78.0,55.0,55.0,71.0,70.0,66.0,59.0,42.0,61.0,64.0,64.0,58.0,10.0,13.0,10.0,5.0,9.0,0
S. Ganz,24,Italy,67,72,1000000.0,2000.0,1616,Right,1.0,2.0,2.0,High/ Low,Lean,No,ST,9.0,"Jan 10, 2018",0,2021,5.9,150.0,66.0,66.0,66.0,63.0,64.0,64.0,64.0,63.0,62.0,62.0,62.0,62.0,56.0,56.0,56.0,62.0,46.0,42.0,42.0,42.0,46.0,44.0,37.0,37.0,37.0,44.0,45.0,71.0,72.0,60.0,54.0,63.0,46.0,43.0,49.0,59.0,78.0,74.0,83.0,64.0,75.0,65.0,73.0,77.0,59.0,61.0,32.0,20.0,67.0,56.0,62.0,64.0,20.0,20.0,16.0,12.0,8.0,9.0,12.0,11.0,€1.7M
A. Iacobucci,27,Italy,67,68,600000.0,4000.0,1145,Right,1.0,1.0,1.0,Medium/ Medium,Stocky,No,GK,91.0,"Aug 7, 2018",0,2020,6.2,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,12.0,27.0,14.0,18.0,16.0,18.0,38.0,26.0,44.0,43.0,47.0,67.0,43.0,41.0,66.0,34.0,55.0,15.0,34.0,19.0,11.0,24.0,23.0,47.0,20.0,19.0,14.0,67.0,62.0,65.0,64.0,71.0,€1.1M
E. Padella,29,Italy,67,67,600000.0,2000.0,1436,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,LCB,14.0,"Aug 16, 2017",0,2020,6.2,172.0,42.0,42.0,42.0,41.0,40.0,40.0,40.0,41.0,40.0,40.0,40.0,43.0,46.0,46.0,46.0,43.0,58.0,59.0,59.0,59.0,58.0,60.0,65.0,65.0,65.0,60.0,47.0,18.0,64.0,54.0,18.0,34.0,32.0,32.0,42.0,53.0,44.0,54.0,65.0,65.0,60.0,50.0,74.0,71.0,75.0,23.0,67.0,68.0,25.0,22.0,33.0,57.0,60.0,70.0,64.0,12.0,15.0,11.0,6.0,8.0,€930K
M. Mandorlini,29,Italy,67,67,725000.0,2000.0,1794,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,CM,35.0,"Jul 1, 2016",0,2019,5.11,172.0,61.0,61.0,61.0,62.0,63.0,63.0,63.0,62.0,64.0,64.0,64.0,64.0,66.0,66.0,66.0,64.0,64.0,66.0,66.0,66.0,64.0,63.0,63.0,63.0,63.0,63.0,59.0,44.0,59.0,71.0,57.0,64.0,55.0,57.0,68.0,70.0,67.0,64.0,63.0,65.0,61.0,68.0,54.0,74.0,72.0,66.0,64.0,65.0,59.0,64.0,49.0,67.0,69.0,57.0,56.0,12.0,8.0,10.0,12.0,11.0,€1.1M
G. Mastinu,26,Italy,67,68,900000.0,2000.0,1606,Left,1.0,2.0,3.0,High/ Medium,Normal,No,CAM,10.0,"Jul 2, 2016",0,2021,5.9,170.0,62.0,62.0,62.0,64.0,65.0,65.0,65.0,64.0,66.0,66.0,66.0,64.0,62.0,62.0,62.0,64.0,48.0,48.0,48.0,48.0,48.0,45.0,39.0,39.0,39.0,45.0,50.0,57.0,42.0,72.0,53.0,67.0,42.0,59.0,65.0,68.0,67.0,66.0,62.0,61.0,75.0,78.0,42.0,62.0,60.0,71.0,35.0,24.0,62.0,68.0,55.0,66.0,32.0,28.0,22.0,8.0,13.0,15.0,11.0,14.0,€1.5M
V. Sarno,30,Italy,67,67,725000.0,2000.0,1717,Left,1.0,4.0,3.0,High/ Low,Stocky,No,CAM,10.0,"Jan 19, 2018",0,2020,5.6,139.0,59.0,59.0,59.0,66.0,64.0,64.0,64.0,66.0,65.0,65.0,65.0,66.0,60.0,60.0,60.0,66.0,52.0,47.0,47.0,47.0,52.0,48.0,38.0,38.0,38.0,48.0,63.0,51.0,40.0,62.0,61.0,71.0,67.0,65.0,63.0,69.0,84.0,78.0,90.0,67.0,94.0,59.0,72.0,71.0,49.0,61.0,45.0,28.0,59.0,61.0,63.0,60.0,23.0,22.0,26.0,7.0,11.0,13.0,14.0,8.0,€1.1M
F. Concas,31,Italy,67,67,675000.0,2000.0,1787,Right,1.0,3.0,3.0,High/ Medium,Lean,No,RM,7.0,"Dec 12, 2016",0,2019,5.1,137.0,62.0,62.0,62.0,65.0,64.0,64.0,64.0,65.0,64.0,64.0,64.0,66.0,61.0,61.0,61.0,66.0,60.0,56.0,56.0,56.0,60.0,58.0,52.0,52.0,52.0,58.0,56.0,53.0,55.0,66.0,54.0,70.0,57.0,52.0,62.0,71.0,81.0,90.0,81.0,66.0,84.0,68.0,73.0,79.0,67.0,52.0,64.0,44.0,50.0,53.0,60.0,72.0,30.0,48.0,47.0,14.0,8.0,11.0,7.0,14.0,€1M
P. Frattali,32,Italy,67,67,450000.0,10000.0,1120,Right,1.0,1.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Jan 18, 2017",0,2019,6.1,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,11.0,29.0,11.0,13.0,18.0,16.0,30.0,23.0,52.0,46.0,49.0,65.0,30.0,21.0,70.0,20.0,60.0,15.0,30.0,19.0,10.0,46.0,23.0,55.0,29.0,13.0,14.0,65.0,66.0,63.0,68.0,66.0,€810K
L. Belingheri,35,Italy,67,67,325000.0,1000.0,1813,Right,1.0,3.0,3.0,High/ Medium,Lean,No,CM,25.0,"Aug 31, 2017",0,2019,6.0,154.0,61.0,61.0,61.0,65.0,64.0,64.0,64.0,65.0,66.0,66.0,66.0,66.0,65.0,65.0,65.0,66.0,63.0,62.0,62.0,62.0,63.0,61.0,57.0,57.0,57.0,61.0,67.0,52.0,47.0,71.0,59.0,67.0,63.0,69.0,67.0,71.0,68.0,69.0,77.0,65.0,66.0,63.0,58.0,70.0,68.0,65.0,55.0,49.0,58.0,66.0,66.0,62.0,58.0,58.0,55.0,7.0,12.0,6.0,6.0,15.0,€504K
A. Arrighini,28,Italy,67,67,800000.0,2000.0,1584,Right,1.0,3.0,2.0,High/ Medium,Normal,No,LS,18.0,"Aug 9, 2018",0,2020,5.11,165.0,65.0,65.0,65.0,62.0,63.0,63.0,63.0,62.0,62.0,62.0,62.0,61.0,56.0,56.0,56.0,61.0,43.0,42.0,42.0,42.0,43.0,41.0,37.0,37.0,37.0,41.0,50.0,66.0,70.0,65.0,56.0,61.0,46.0,40.0,57.0,67.0,66.0,67.0,68.0,62.0,61.0,67.0,74.0,63.0,68.0,61.0,45.0,12.0,68.0,50.0,62.0,64.0,24.0,11.0,14.0,13.0,11.0,10.0,14.0,15.0,€1.2M
R. Perticone,31,Italy,67,67,500000.0,2000.0,1620,Right,1.0,3.0,2.0,Medium/ High,Normal,No,LB,29.0,"Jul 25, 2018",0,2020,6.0,168.0,49.0,49.0,49.0,47.0,46.0,46.0,46.0,47.0,47.0,47.0,47.0,49.0,54.0,54.0,54.0,49.0,64.0,65.0,65.0,65.0,64.0,65.0,68.0,68.0,68.0,65.0,53.0,34.0,68.0,66.0,34.0,32.0,52.0,44.0,55.0,62.0,53.0,52.0,69.0,69.0,66.0,52.0,76.0,87.0,75.0,59.0,68.0,68.0,23.0,26.0,35.0,65.0,70.0,65.0,67.0,9.0,7.0,11.0,6.0,7.0,€800K
S. Contessa,28,Italy,67,67,600000.0,2000.0,1756,Left,1.0,3.0,2.0,Medium/ Medium,Normal,No,LWB,3.0,"Jul 2, 2018",0,2019,5.1,154.0,57.0,57.0,57.0,60.0,58.0,58.0,58.0,60.0,57.0,57.0,57.0,61.0,57.0,57.0,57.0,61.0,66.0,61.0,61.0,61.0,66.0,66.0,63.0,63.0,63.0,66.0,67.0,40.0,57.0,55.0,41.0,61.0,60.0,50.0,51.0,60.0,77.0,79.0,69.0,64.0,64.0,60.0,62.0,81.0,66.0,53.0,59.0,57.0,59.0,50.0,51.0,54.0,68.0,67.0,66.0,12.0,14.0,15.0,6.0,15.0,€930K
E. Suagher,25,Italy,67,70,800000.0,8000.0,1448,Right,1.0,2.0,2.0,Low/ High,Lean,No,RCB,2.0,0,Atalanta,"Jun 30, 2019",6.4,181.0,43.0,43.0,43.0,39.0,40.0,40.0,40.0,39.0,40.0,40.0,40.0,41.0,46.0,46.0,46.0,41.0,57.0,59.0,59.0,59.0,57.0,60.0,66.0,66.0,66.0,60.0,25.0,15.0,68.0,51.0,20.0,38.0,19.0,30.0,49.0,54.0,53.0,62.0,55.0,63.0,64.0,62.0,74.0,70.0,72.0,50.0,69.0,68.0,14.0,17.0,30.0,68.0,68.0,66.0,66.0,15.0,10.0,8.0,11.0,12.0,0
S. Pasa,24,Italy,67,74,1100000.0,1000.0,1790,Left,1.0,3.0,2.0,Medium/ High,Normal,No,CM,20.0,"Jul 1, 2016",0,2021,6.0,187.0,60.0,60.0,60.0,60.0,61.0,61.0,61.0,60.0,63.0,63.0,63.0,61.0,66.0,66.0,66.0,61.0,63.0,67.0,67.0,67.0,63.0,63.0,67.0,67.0,67.0,63.0,51.0,48.0,66.0,70.0,49.0,62.0,50.0,51.0,67.0,67.0,55.0,55.0,56.0,65.0,69.0,61.0,73.0,72.0,77.0,63.0,62.0,69.0,62.0,64.0,48.0,63.0,68.0,64.0,63.0,16.0,16.0,7.0,14.0,10.0,€1.8M
G. Di Chiara,24,Italy,67,72,850000.0,2000.0,1630,Left,1.0,3.0,3.0,High/ Medium,Lean,No,LB,7.0,"Jul 15, 2017",0,2019,6.1,176.0,51.0,51.0,51.0,56.0,53.0,53.0,53.0,56.0,54.0,54.0,54.0,59.0,57.0,57.0,57.0,59.0,66.0,63.0,63.0,63.0,66.0,66.0,64.0,64.0,64.0,66.0,65.0,23.0,58.0,65.0,29.0,64.0,47.0,30.0,60.0,64.0,71.0,73.0,62.0,61.0,60.0,54.0,70.0,77.0,72.0,33.0,62.0,62.0,46.0,39.0,34.0,68.0,61.0,68.0,69.0,8.0,11.0,11.0,7.0,14.0,€1.4M
M. Guidone,32,Italy,67,67,600000.0,2000.0,1620,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,ST,9.0,"Aug 1, 2017",0,2019,6.3,174.0,65.0,65.0,65.0,59.0,62.0,62.0,62.0,59.0,59.0,59.0,59.0,58.0,56.0,56.0,56.0,58.0,49.0,50.0,50.0,50.0,49.0,48.0,49.0,49.0,49.0,48.0,47.0,63.0,74.0,60.0,66.0,54.0,40.0,47.0,41.0,64.0,58.0,61.0,56.0,67.0,50.0,74.0,64.0,73.0,78.0,50.0,60.0,41.0,69.0,55.0,60.0,68.0,22.0,40.0,25.0,12.0,10.0,16.0,12.0,11.0,€930K
S. Aresti,32,Italy,67,67,450000.0,8000.0,1110,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,16.0,"Jul 5, 2018",0,2020,6.2,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,18.0,36.0,14.0,11.0,12.0,19.0,37.0,22.0,35.0,40.0,61.0,63.0,48.0,23.0,67.0,26.0,53.0,18.0,15.0,20.0,11.0,38.0,17.0,51.0,17.0,18.0,14.0,66.0,65.0,61.0,69.0,65.0,€765K
D. Marsura,24,Italy,67,71,1000000.0,2000.0,1694,Right,1.0,3.0,3.0,High/ Medium,Normal,No,ST,17.0,"Jul 5, 2016",0,2022,6.2,172.0,66.0,66.0,66.0,67.0,65.0,65.0,65.0,67.0,64.0,64.0,64.0,65.0,57.0,57.0,57.0,65.0,52.0,47.0,47.0,47.0,52.0,49.0,44.0,44.0,44.0,49.0,60.0,66.0,58.0,61.0,55.0,70.0,59.0,55.0,53.0,65.0,83.0,87.0,84.0,61.0,71.0,64.0,63.0,68.0,74.0,61.0,45.0,32.0,66.0,51.0,60.0,65.0,34.0,26.0,20.0,6.0,10.0,7.0,12.0,7.0,€1.6M
S. Moreo,25,Italy,67,71,1000000.0,2000.0,1604,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,ST,9.0,"Jul 1, 2018",0,2021,6.3,165.0,65.0,65.0,65.0,59.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0,58.0,54.0,54.0,54.0,58.0,48.0,49.0,49.0,49.0,48.0,48.0,51.0,51.0,51.0,48.0,44.0,66.0,77.0,60.0,59.0,59.0,35.0,38.0,40.0,60.0,62.0,73.0,61.0,61.0,44.0,67.0,69.0,70.0,81.0,53.0,59.0,26.0,65.0,52.0,61.0,60.0,49.0,46.0,14.0,13.0,7.0,10.0,13.0,10.0,€1.7M
G. Moncini,22,Italy,67,75,1100000.0,5000.0,1610,Right,1.0,3.0,2.0,High/ Medium,Lean,No,ST,11.0,"Jul 25, 2018",0,2022,6.0,165.0,65.0,65.0,65.0,62.0,64.0,64.0,64.0,62.0,62.0,62.0,62.0,61.0,56.0,56.0,56.0,61.0,48.0,45.0,45.0,45.0,48.0,46.0,43.0,43.0,43.0,46.0,42.0,69.0,66.0,63.0,60.0,62.0,55.0,40.0,46.0,65.0,72.0,69.0,69.0,65.0,64.0,60.0,72.0,63.0,65.0,53.0,36.0,24.0,70.0,52.0,65.0,59.0,27.0,33.0,30.0,9.0,13.0,9.0,8.0,14.0,€2.3M
M. Vigorito,28,Italy,67,67,525000.0,1000.0,1089,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,22.0,"Jul 31, 2018",0,2021,6.2,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,9.0,34.0,16.0,13.0,13.0,12.0,26.0,29.0,43.0,45.0,52.0,65.0,30.0,21.0,67.0,32.0,55.0,13.0,32.0,26.0,13.0,24.0,13.0,51.0,21.0,13.0,12.0,66.0,64.0,62.0,64.0,73.0,€814K
C. Del Grosso,35,Italy,67,67,160000.0,1000.0,1777,Left,1.0,2.0,2.0,Medium/ Medium,Normal,No,LB,3.0,"Jul 17, 2018",0,2019,5.7,146.0,57.0,57.0,57.0,62.0,60.0,60.0,60.0,62.0,60.0,60.0,60.0,62.0,61.0,61.0,61.0,62.0,65.0,64.0,64.0,64.0,65.0,66.0,64.0,64.0,64.0,66.0,73.0,38.0,56.0,67.0,33.0,61.0,65.0,55.0,68.0,66.0,76.0,69.0,73.0,68.0,77.0,63.0,65.0,48.0,56.0,51.0,68.0,64.0,61.0,48.0,42.0,59.0,65.0,65.0,71.0,13.0,14.0,12.0,14.0,12.0,€248K
M. Marras,24,Italy,66,68,800000.0,2000.0,1574,Left,1.0,4.0,3.0,Medium/ Medium,Lean,No,RW,19.0,"Jul 13, 2018",0,2021,5.6,139.0,59.0,59.0,59.0,66.0,64.0,64.0,64.0,66.0,64.0,64.0,64.0,65.0,58.0,58.0,58.0,65.0,49.0,42.0,42.0,42.0,49.0,44.0,31.0,31.0,31.0,44.0,68.0,59.0,43.0,67.0,58.0,69.0,62.0,42.0,50.0,67.0,76.0,72.0,79.0,60.0,94.0,61.0,40.0,69.0,31.0,57.0,35.0,20.0,59.0,65.0,60.0,51.0,17.0,18.0,19.0,14.0,11.0,10.0,11.0,11.0,€1.3M
A. Bussaglia,21,Italy,66,76,1000000.0,1000.0,1710,Right,1.0,3.0,3.0,High/ Low,Normal,No,LW,28.0,"Jul 5, 2018",0,2020,5.8,152.0,60.0,60.0,60.0,65.0,64.0,64.0,64.0,65.0,64.0,64.0,64.0,64.0,57.0,57.0,57.0,64.0,54.0,50.0,50.0,50.0,54.0,52.0,45.0,45.0,45.0,52.0,59.0,61.0,41.0,60.0,55.0,70.0,64.0,60.0,50.0,65.0,81.0,72.0,85.0,66.0,77.0,62.0,71.0,61.0,45.0,55.0,53.0,37.0,59.0,63.0,59.0,54.0,64.0,22.0,37.0,15.0,14.0,8.0,10.0,9.0,€1.8M
